"","time","X_RIGHT_INDEX","Y_RIGHT_INDEX","Z_RIGHT_INDEX","env","speed","vertical_velocity","acceleration","jerk","gesture_ID","gesture_type"
"82",660,0.185670703661414,0.100052104649353,-0.332009663279635,0.000545990083001864,0.327694883901978,0.00183643086870486,0.0266558339218448,0.198514768570475,NA,NA
"84",670,0.184133842303897,0.106822674875263,-0.333630873323422,0.000529461411201354,0.717542292267812,0.00636649536905638,0.302429796431652,0.253400151004994,NA,NA
"85",680,0.181747857819419,0.119295385394686,-0.336710233371631,0.000514346525948409,1.17188824396573,0.0110832097297111,0.521323551878104,0.285445113765034,NA,NA
"86",690,0.179717614895403,0.130431405680416,-0.340421957347298,0.000500189294175956,1.81625117872601,0.0174555394196622,0.899416359436643,0.373532842893623,NA,NA
"87",700,0.174645813365321,0.156605156489694,-0.343058487740922,0.000486131738964346,3.46318966672059,0.0337824588940929,1.50967465863388,0.359648830661899,NA,NA
"89",710,0.162231518409363,0.221059409607816,-0.34366059198197,0.000472265431940931,5.93657971534758,0.0581503465170021,1.70298306118945,-0.0492617297520166,NA,NA
"90",720,0.14548005051627,0.309779244796102,-0.343369765069571,0.000459173261215267,7.19145742078165,0.0699954639485463,0.737265825486116,-0.713312999112845,NA,NA
"91",730,0.132175723819483,0.374924790114249,-0.343260015269182,0.000446742597790848,5.6457195987239,0.051589250370792,-0.77443697551178,-0.933977844862971,NA,NA
"93",740,0.126836400818345,0.381462028248199,-0.343173526850785,0.000434760422701216,3.44249305454146,0.011726664861962,-1.23286613915126,-0.359004287568624,NA,NA
"94",750,0.126690799725856,0.345621081461143,-0.343198467123874,0.00042347370467607,3.30607261872575,-0.0230739271225037,-0.397565862007865,0.391773071802863,NA,NA
"95",760,0.127956860356421,0.30252246391573,-0.343032258359366,0.000413366268157167,4.17608649581921,-0.0400445999631517,0.455388273211205,0.585732342830958,NA,NA
"97",770,0.132823187922005,0.256792341269149,-0.340980585751767,0.000404674860532809,4.92681618800596,-0.0485295014092932,0.712671879767659,0.270356938663342,NA,NA
"98",780,0.143853027927447,0.19705333716803,-0.336954445630695,0.000397503964389927,5.78991015505157,-0.0568133118059555,0.540764923576598,-0.172683007276417,NA,NA
"99",790,0.157732016815271,0.128248366436894,-0.332677694258136,0.000392424880583311,5.92375493163358,-0.0575393752734618,-0.131688877632773,-0.539414810288335,NA,NA
"100",800,0.167482753108402,0.0800003496072669,-0.326606441157528,0.000389262529008695,4.47332232631175,-0.0410035962405065,-1.03569470174898,-0.611923512503786,NA,NA
"102",810,0.169873771515777,0.0726205045051837,-0.315795482383984,0.000387422915653176,2.58828388223159,-0.0147784153002152,-1.3703080965311,-0.273683527843959,NA,NA
"103",820,0.169023383550164,0.0850576810505384,-0.302088362490611,0.000386064560337093,1.68647802725915,0.00189525513325512,-0.98816894981958,0.17228949150298,NA,NA
"104",830,0.168920140475183,0.0898321157766361,-0.290804132046098,0.000384024063406322,1.32618857361197,0.00214732934346745,-0.498403593437175,0.360810265067937,NA,NA
"106",840,0.169049649492974,0.0830989718951738,-0.285452052061601,0.000380822306478966,1.12365034438677,-0.00505071067503505,-0.19724093602696,0.303820326498455,NA,NA
"107",850,0.168693743676751,0.0701971863537534,-0.284758714325496,0.000376074473245897,1.20769605254537,-0.0106937936304005,-0.0164274151948949,0.182406042805187,NA,NA
"108",860,0.168490572118279,0.0563311076359484,-0.284186797096874,0.000369254027051296,1.28902984375712,-0.0122810750660795,0.0384992361230038,0.0743051075301276,NA,NA
"110",870,0.169282339065412,0.0453636045481485,-0.27991651620847,0.000360593017578108,1.26762362700868,-0.0110988233016964,0.0136987390947945,0.00125912585705468,NA,NA
"111",880,0.171342083717686,0.0363958653031196,-0.270950175112504,0.000350991124637259,1.28935832344804,-0.00949895125988141,-0.0172074508618104,-0.0375559687953369,NA,NA
"112",890,0.173929442602113,0.0271068491244384,-0.259830489139353,0.000341228291061775,1.24009213505308,-0.00767972909210042,-0.09465380820312,-0.060902661725824,NA,NA
"113",900,0.175933732543922,0.0219115563486281,-0.252190340686674,0.000331930771205278,0.952184963399997,-0.00359967671908031,-0.187652444085167,-0.0449092116328882,NA,NA
"115",910,0.177171398467083,0.0256868374491272,-0.251725946433655,0.000323966453181524,0.715806013904283,0.00216370300426135,-0.156717342295115,0.0301965746186692,NA,NA
"116",920,0.178383784503857,0.0336447976054745,-0.255278682429394,0.000318079020416128,0.745425371320655,0.00607291552296357,-0.00930954703605372,0.110341267963961,NA,NA
"117",930,0.178858502524705,0.0408914437514909,-0.255394924397417,0.000314420013670558,0.881933637128062,0.00702360274862592,0.141892610408658,0.150697616036279,NA,NA
"119",940,0.177550785032047,0.0477301349418203,-0.24711554406538,0.000312573460366111,1.14526685978358,0.00663764384340618,0.294885109162354,0.191038149789435,NA,NA
"120",950,0.176429242247085,0.0522462288685492,-0.232389688516138,0.000311513645437016,1.57275992089196,0.00749320904589968,0.547240267411265,0.292434839377564,NA,NA
"121",960,0.172951419332175,0.0600729708713571,-0.217284470063392,0.000310647048817137,2.42969589976642,0.0153646780582811,1.03852571316566,0.417031960161379,NA,NA
"123",970,0.155232654074233,0.0912873808190008,-0.206001631631667,0.000309999900050195,4.33659417814056,0.0345000313247546,1.6481433792463,0.344390136324565,NA,NA
"124",980,0.115756979186352,0.156035394504006,-0.19930410054528,0.000309740586877657,6.77148001373364,0.0569856290226039,1.68415946054386,-0.140779747512842,NA,NA
"125",990,0.0656727458991892,0.235659298324221,-0.19470207268218,0.000308521985756334,7.73057434309142,0.0656167451347582,0.603118226504566,-0.809002635927181,NA,NA
"126",1000,0.0338337185426935,0.294293667887617,-0.1866296036498,0.000305678777263329,6.17747831997846,0.0517047067535241,-0.911167400232816,-1.02515801803321,NA,NA
"128",1010,0.0370174149255475,0.313946913318518,-0.171441605498719,0.000301642246290352,3.89364403248894,0.0269174831568934,-1.5463849358633,-0.521078195425096,NA,NA
"129",1020,0.0570149341702808,0.314804541153202,-0.152341993074759,0.000297832627946925,2.81608179481394,0.0120488358926459,-1.04927207891977,0.210292413286198,NA,NA
"130",1030,0.0698139636097958,0.325459097553477,-0.136342061805371,0.000295237536649241,2.76434053524265,0.0152613541304881,-0.223891354355295,0.5579322352662,NA,NA
"132",1040,0.0706340995741881,0.355537548016999,-0.127581746009956,0.000295216487787629,3.31413126337781,0.0283128235001246,0.305980253985547,0.406909921483201,NA,NA
"133",1050,0.06434136495348,0.400660217038545,-0.123839804413041,0.000298720910813001,3.9847401118291,0.0383647951181694,0.282952717282194,-0.00624297259654592,NA,NA
"134",1060,0.0572061231748872,0.445035162044819,-0.120984945439271,0.000306302964235654,3.71504261055803,0.0358505644189013,-0.287352518001247,-0.350617982258056,NA,NA
"136",1070,0.0536663704326328,0.466624324045887,-0.118812728286479,0.000317777926901495,2.42043419185865,0.0198534437975657,-0.842022606091079,-0.341877423088575,NA,NA
"137",1080,0.0537804023078084,0.461121397201362,-0.118281017278229,0.000331619147722736,1.38097436598941,0.000908551686105764,-0.803817448984109,-0.0268731850436802,NA,NA
"138",1090,0.055009806604601,0.446630322762691,-0.118369038178175,0.000345690100269687,1.1969350311407,-0.00960415841326175,-0.382911930355866,0.232074522708324,NA,NA
"139",1100,0.0558789514150818,0.435085636275817,-0.118235981425788,0.000357922116997886,1.20103319262353,-0.011605132026641,-0.105346628382167,0.234675590050691,NA,NA
"140",1110,0.0566628145230897,0.42421219930306,-0.1180632656732,0.000366664093949134,1.1423720480807,-0.0113327442092944,-0.0367221535470847,0.118811746806539,NA,NA
"141",1120,0.0575487360230016,0.412513768201261,-0.117948495484988,0.000370695383282973,1.14835841407212,-0.0114415895503564,-0.0124286795759139,0.0433528263719424,NA,NA
"142",1130,0.0584136436503628,0.400988753814321,-0.117820078679731,0.000369364333613742,1.15526132828143,-0.011518061812692,0.000763589006065871,0.0159778803078989,NA,NA
"143",1140,0.0592663318421925,0.389561204016865,-0.117685358021097,0.000362297046340821,1.15116064191039,-0.0114785241600657,-0.000172907885426887,0.00444548367721595,NA,NA
"144",1150,0.060127650296416,0.378063680667666,-0.117555639030911,0.00035022404624181,1.15126369772132,-0.0114797492543441,-0.000546171474987929,0.000555881863390579,NA,NA
"145",1160,0.0609881723898881,0.366572929363478,-0.117425306180842,0.000334062800192386,1.15201890286833,-0.0114872903656123,0.000147933763031171,0.000257904184523285,NA,NA
"146",1170,0.0618472988194791,0.35509337752416,-0.117294220763534,0.000314705511566537,1.15171810201075,-0.0114843036949224,3.60145392560535e-05,0.000103693462525159,NA,NA
"147",1180,0.0627070969250318,0.34360836110314,-0.117163533643834,0.000293043077878172,1.15168112370177,-0.0114839369980755,-4.52336199108394e-05,-2.17220494683709e-05,NA,NA
"148",1190,0.0635669201208455,0.33212317096347,-0.117032846706755,0.000271192301683853,1.15175364929061,-0.0114846583397905,9.13284475942056e-06,1.74082786377987e-06,NA,NA
"149",1200,0.0644266025204137,0.320639115068558,-0.116902081709262,0.000251520784383522,1.15173408347357,-0.0114844637476896,5.38874084324725e-06,6.44605228560462e-06,NA,NA
"150",1210,0.0652863320349818,0.309154674055996,-0.116771345521469,0.000235454567190935,1.15172711084958,-0.0114843944298455,-3.79612722889681e-06,-2.16359088960447e-06,NA,NA
"151",1220,0.0661460717093848,0.297670153252004,-0.116640613973158,0.000223319280063085,1.15173351854444,-0.0114844581528513,3.44696678136145e-07,-3.54663734239323e-07,NA,NA
"152",1230,0.0670057984035934,0.286185737345216,-0.11650987506904,0.000215412112128481,1.15173251604599,-0.0114844481796085,6.15467660742325e-07,5.75258769437636e-07,NA,NA
"153",1240,0.0678655279048838,0.274701298300456,-0.116379137974611,0.000210826679411667,1.1517316317644,-0.0114844393871286,-2.95015397621088e-07,-1.39276488156104e-07,NA,NA
"154",1250,0.0687252589106067,0.263216847265289,-0.116248401651834,0.00020872904218578,1.15173215483481,-0.0114844445891241,-1.151683227619e-08,-6.04653187946737e-08,NA,NA
"155",1260,0.0695849888107299,0.251732405191684,-0.116117664689546,0.000208360306734055,1.15173213470206,-0.0114844443885526,6.20218804298774e-08,4.97468858566793e-08,NA,NA
"156",1270,0.0704447188248108,0.240247962154447,-0.115986927812473,0.000208991684101024,1.15173203971623,-0.0114844434440372,-2.06640462232532e-08,-6.51898861959456e-09,NA,NA
"157",1280,0.0713044490132751,0.228763517718483,-0.115856191029137,0.000210238919470312,1.1517320787584,-0.0114844438323366,-4.50900399678078e-09,-7.32798030601169e-09,NA,NA
"158",1290,0.0721641791149853,0.217279073988082,-0.115725454194476,0.000211871561006113,1.15173208293097,-0.0114844438738003,5.71253313183637e-09,3.98518166817348e-09,NA,NA
"159",1300,0.0730239092146065,0.205794630270848,-0.115594717360425,0.000213614216233811,1.15173207374402,-0.0114844437824432,-1.22800527726235e-09,-3.75624436129249e-11,NA,NA
"160",1310,0.0738836393319874,0.194310186410589,-0.1154639805362,0.00021507897845022,1.15173207632179,-0.0114844438080829,-6.64823898664139e-10,-7.66457077012143e-10,NA,NA
"161",1320,0.0747433694432146,0.182825742600603,-0.115333243708224,0.000216026620711926,1.15173207716818,-0.0114844438164974,4.86131786783095e-10,2.90586457032658e-10,NA,NA
"162",1330,0.0756030995532382,0.171341298800047,-0.11520250687971,0.000216344595627691,1.15173207635065,-0.0114844438083674,-4.9455932970957e-11,4.27063333975239e-11,NA,NA
"163",1340,0.0764628296649116,0.159856854986161,-0.11507177005213,0.000215990632851548,1.15173207648702,-0.011484443809724,-7.69155546971486e-11,-7.26814973270205e-11,NA,NA
"164",1350,0.077322559776211,0.148372411175355,-0.114941033224309,0.000214737808204786,1.15173207659671,-0.0114844438108147,3.81082691014827e-11,1.84954454244903e-11,NA,NA
"165",1360,0.0781822898873256,0.136887967366021,-0.114810296396395,0.000212634999192689,1.15173207652948,-0.011484443810146,9.79944499687715e-13,7.39696487514198e-12,NA,NA
"166",1370,0.0790420199985817,0.12540352355554,-0.114679559568562,0.000210034526458663,1.15173207653284,-0.0114844438101795,-7.82512045747905e-12,-6.35600802550924e-12,NA,NA
"167",1380,0.0799017501098217,0.113919079745194,-0.114548822740718,0.000207245782425931,1.15173207654476,-0.011484443810298,2.69836913686214e-12,8.99920646636376e-13,NA,NA
"168",1390,0.0807614802210399,0.102434635935023,-0.114418085912862,0.000204449858900129,1.1517320765397,-0.0114844438102477,5.34743058920495e-13,9.12548095139878e-13,NA,NA
"169",1400,0.0816212103322693,0.0909501921247608,-0.114287349085013,0.000201679931739487,1.15173207653924,-0.0114844438102431,-7.25222076577434e-13,-5.1270552184917e-13,NA,NA
"170",1410,0.0824809404434988,0.0794657483144982,-0.114156612257163,0.000199091367353675,1.1517320765404,-0.0114844438102547,1.64330005002286e-13,1.09777869414287e-14,NA,NA
"171",1420,0.0833406705547261,0.0679813045042535,-0.114025875429312,0.000197118878900433,1.15173207654006,-0.0114844438102513,8.15494732498425e-14,9.58916217129958e-14,NA,NA
"172",1430,0.0842004006659543,0.0564968606940024,-0.113895138601462,0.000195961285672058,1.15173207653996,-0.0114844438102503,-6.30300945985856e-14,-3.81558690935185e-14,NA,NA
"173",1440,0.0850601307771825,0.0450124168837501,-0.113764401773612,0.000195590126373894,1.15173207654006,-0.0114844438102513,6.52150907043201e-15,-4.76146086878775e-15,NA,NA
"174",1450,0.0859198608884105,0.0335279730734995,-0.113633664945761,0.00019573199576519,1.15173207654004,-0.0114844438102511,9.90887644948919e-15,9.67461232941224e-15,NA,NA
"175",1460,0.0867795909996386,0.0220435292632486,-0.113502928117911,0.000196116503109448,1.15173207654003,-0.011484443810251,-4.20501394390155e-15,-2.1787642484003e-15,NA,NA
"176",1470,0.0876393211108668,0.0105590854529974,-0.113372191290061,0.000196397670776133,1.15173207654004,-0.0114844438102511,3.61967326944804e-16,-1.10948456130754e-15,NA,NA
"177",1480,0.0884990512220949,-0.000925358357253666,-0.11324145446221,0.000196251708127287,1.15173207654004,-0.0114844438102511,5.89633727362651e-16,3.11219153602013e-16,NA,NA
"178",1490,0.0893587813333229,-0.0124098021675047,-0.11311071763436,0.000195821614345251,1.15173207654003,-0.011484443810251,-1.26259257097039e-15,-4.20528642705008e-16,NA,NA
"179",1500,0.090218511444551,-0.0238942459777557,-0.11297998080651,0.000195299529358891,1.15173207654003,-0.011484443810251,-5.68941796739453e-16,7.87022949488505e-17,NA,NA
"180",1510,0.0910782415557791,-0.0353786897880068,-0.112849243978659,0.000194488946890903,1.15173207654004,-0.011484443810251,3.11111480562909e-16,4.6577279221668e-16,NA,NA
"181",1520,0.0919379716670072,-0.0468631335982578,-0.112718507150809,0.000193512790458524,1.15173207654004,-0.011484443810251,3.48216858181265e-16,1.50973373292132e-16,NA,NA
"182",1530,0.0927977017782353,-0.0583475774085089,-0.112587770322959,0.000192799799748308,1.15173207654004,-0.011484443810251,-4.34319551887743e-17,-1.17675532304048e-16,NA,NA
"183",1540,0.0936574318894634,-0.0698320212187599,-0.112457033495108,0.000193278676149457,1.15173207654003,-0.011484443810251,-1.32807546305007e-16,2.1607828351496e-17,NA,NA
"184",1550,0.0945171620006915,-0.081316465029011,-0.112326296667258,0.00019554498292979,1.15173207654004,-0.011484443810251,4.25150536276504e-16,2.71434816729765e-16,NA,NA
"185",1560,0.0953768921119196,-0.092800908839262,-0.112195559839408,0.000199578142356136,1.15173207654004,-0.0114844438102511,8.98412295829705e-16,5.83252230727408e-17,NA,NA
"186",1570,0.0962366222231477,-0.104285352649513,-0.112064823011557,0.000204910118060402,1.15173207654004,-0.0114844438102511,-7.20791511673529e-17,-4.90965185999498e-16,NA,NA
"187",1580,0.0970963523343758,-0.115769796459764,-0.111934086183707,0.000211170237961337,1.15173207654003,-0.011484443810251,-1.36491836170578e-15,-1.49518362351107e-16,NA,NA
"188",1590,0.0979560824456038,-0.127254240270015,-0.111803349355857,0.000217850467898866,1.15173207654003,-0.011484443810251,1.41653197504607e-15,3.89424784860696e-16,NA,NA
"189",1600,0.098815812556832,-0.138738684080266,-0.111672612528006,0.000224062954117967,1.15173207654005,-0.0114844438102512,6.02769275818943e-16,-1.1943309789175e-15,NA,NA
"190",1610,0.0996755426680607,-0.150223127890518,-0.111541875700156,0.000229227645551767,1.15173207654003,-0.011484443810251,-8.93498437738668e-15,1.25410820344206e-15,NA,NA
"191",1620,0.100535272779287,-0.161707571700767,-0.111411138872306,0.000232493047675653,1.15173207653999,-0.0114844438102506,1.55483148447059e-14,4.17480896456895e-15,NA,NA
"192",1630,0.101395002890515,-0.173192015511018,-0.111280402044455,0.000233418671357512,1.15173207654017,-0.0114844438102524,1.39882270234415e-14,-1.65727344024517e-14,NA,NA
"193",1640,0.102254733001751,-0.18467645932128,-0.111149665216601,0.000231842849909547,1.15173207654001,-0.0114844438102508,-1.13687203426386e-13,7.42497334002878e-15,NA,NA
"194",1650,0.103114463112964,-0.196160903131512,-0.111018928388761,0.000227768660983738,1.15173207653936,-0.0114844438102446,1.36725682181894e-13,7.18932267423387e-14,NA,NA
"195",1660,0.103974193224181,-0.207645346941741,-0.110888191560909,0.000221715452361279,1.15173207654143,-0.0114844438102642,3.24089877610382e-13,-1.6879653827464e-13,NA,NA
"196",1670,0.104833923335508,-0.21912979075213,-0.11075745473301,0.000214686415537864,1.15173207654086,-0.0114844438102592,-1.30271133050719e-12,-4.447752243291e-14,NA,NA
