time,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,env,Z_RIGHT_INDEXlowpass10,Z_RIGHT_INDEXlowpass30,Z_RIGHT_INDEXguassianfilt,speed,vertical_velocity,acceleration,jerk,gesture_type,gesture_ID
250.0,0.1764238911244687,0.10109888274284579,-0.35719057973935875,0.0022958712243453,-0.35410455326234763,-0.3570961152909239,-0.35436240225366006,7.277493277919894,-9.793436186110553,-1.525846392798973,-3.7736515884216333,,
260.0,0.17695082044952826,0.06872083100275704,-0.3498315894823664,0.002194102025257,-0.35441894705650123,-0.34917556366238955,-0.3559666989839355,6.2652666477139904,-8.525864475685527,-3.9698612438084835,-4.0734163635829175,,
270.0,0.17504349072518594,0.04460664038642471,-0.3490434620446069,0.0020984515417446,-0.3567387940917362,-0.3496912707522045,-0.3584256394303471,4.82104674741363,-6.414439088345136,-5.415274200927102,-2.4745831429822935,,
280.0,0.17086365272813883,0.029604683852330914,-0.35753798094950207,0.0020086546469916,-0.3618841388083741,-0.3592130550443986,-0.36257463783896304,3.4885412581460837,-4.1541875285715095,-5.296825130118024,-0.00413229216773279,,
290.0,0.16633284382038774,0.020958512253089295,-0.37024028557175553,0.0019241104161977,-0.36818274153362274,-0.37067024884329147,-0.3677860904596978,2.55036958936136,-2.5479912750118783,-4.044004918664253,1.902829530692079,,
300.0,0.1636073030882955,0.014111426159506451,-0.37958724301291946,0.0018447111361511,-0.37350876103781916,-0.37850524029928045,-0.37272802053764476,1.9343494436251396,-1.9934323129391431,-2.60335850870079,2.387840460959244,,
310.0,0.1632431732045065,0.005780230429953436,-0.3821595516487205,0.0017698934486878,-0.3768071687056246,-0.380393398275968,-0.37640761503959685,1.5493440461394168,-2.20686084056441,-1.6928309968910868,1.6649822268983294,,
320.0,0.16398231829934395,-0.003991027791733305,-0.38031875824056655,0.0016992720651758,-0.37855943723737584,-0.37964287283491593,-0.3786725000114298,1.2541989896848447,-2.4301814796196393,-1.4564988258445137,0.7100689590661959,,
330.0,0.16424831979396956,-0.0121958408901482,-0.3785087406829057,0.0016326336000122,-0.3797423396039716,-0.3799301949969238,-0.38001495767607435,0.848458508110381,-1.9817674442868047,-1.4418004081517257,0.41343367352594373,,
340.0,0.16360466882322527,-0.015307187582174102,-0.3790435516203606,0.0015697519067897,-0.3808270888784762,-0.38038726650325116,-0.38110253042351705,0.46862347508347213,-0.7491431745643492,-0.9969261278084735,0.812549415005876,,
350.0,0.16268346431989938,-0.012084522619875986,-0.3813282995467793,0.0015103912003267,-0.38211989093986226,-0.38083721718910307,-0.38244886170141557,0.46665570375984444,0.7406618747997628,-0.09575978011965393,1.119807507145836,,
360.0,0.16199696160182278,-0.004692967238433047,-0.38390469137238364,0.001454754937763,-0.3839436034031503,-0.38262735366572154,-0.3842945144603688,0.7521359722867118,1.7400189744316477,0.48789953982805206,0.703816354535074,,
370.0,0.16128330377813724,0.0028938115428448177,-0.3862400799335246,0.0014026771969073,-0.38629228799964554,-0.3861486941651283,-0.3865987351329946,0.8633828016612299,1.8853343825875954,0.2606826003275968,-0.028513584544857848,,
380.0,0.1602162889784717,0.008124623874221904,-0.38871569358315927,0.0013532500027914,-0.388703676473466,-0.38976140572833085,-0.38909015520971085,0.6896042127724762,1.4991799381643023,-0.1405059836576502,-0.1039860288036299,,
390.0,0.15950966306309183,0.011975320183850712,-0.391730457127486,0.0013055916369383,-0.3906663061558783,-0.3924655410157678,-0.3913407815478609,0.6269881132844422,1.304176504943815,0.2479381424246854,0.6647118458238386,,
400.0,0.16085144125905895,0.017823056503534575,-0.3951437376686812,0.0012590879478275,-0.3917989783112069,-0.39481929749498795,-0.39276636283320177,1.0181608734650338,1.76577119315424,1.3507938782178799,1.3261410628672738,,
410.0,0.16542434948421916,0.027940171955339176,-0.3980638811191081,0.001213397459671,-0.39155683513926814,-0.396254559280243,-0.392519755220183,1.7039329059800177,2.6533456721328514,2.1293951305854986,1.0484098582108774,,
420.0,0.17247344862615618,0.040936641111269545,-0.398616877754566,0.0011681917376024,-0.3890740452741293,-0.39809683698109777,-0.3894572615072405,2.237271523159433,3.2411382291174284,2.017723095011735,0.2738622130732102,,
430.0,0.17950638934657828,0.05266775906195475,-0.3941211509673943,0.0011239887304754,-0.38260705213824037,-0.39499042348192176,-0.38241946902183954,2.5020458121159073,2.964809354182179,1.6947435851194566,0.09734224440722072,,
440.0,0.18408454189996334,0.059639269872023414,-0.3822781288320427,0.0010814500144311,-0.3709404776538165,-0.3802731059141018,-0.3707849731538589,2.8815996469940677,1.9085284779010696,2.0752916910188124,0.6590333560329295,,
450.0,0.1855502432947424,0.0615312296596319,-0.3628305049317896,0.0010409036909657,-0.3550767444342178,-0.36180345050108054,-0.35492758385664436,3.654792956732822,0.6897710082557964,2.8878031098811077,0.7612774670714876,,
460.0,0.1851436535233296,0.06070698515443346,-0.33821706896855536,0.001002057685596,-0.33629475944652454,-0.338710129988802,-0.33626121197838976,4.4956519086596325,-0.08145852613795321,2.801446720687619,-0.6909930536138792,,
470.0,0.18460387236714132,0.059811751101495524,-0.31255177831894315,0.0009648684560011,-0.3166036734232313,-0.31146661803711534,-0.3168778186324643,4.792443488773291,-0.2287388351347258,0.9370283508454125,-3.208434590619413,,
480.0,0.18474492443639465,0.06003653297385544,-0.2898700137590643,0.0009293172522157,-0.2989204402525154,-0.2917154801830525,-0.2989842990709952,4.236279769663062,-0.0003727218915694426,-2.1284782451650353,-4.966071927767478,,
490.0,0.18526424524124482,0.06113121518568283,-0.272976834507012,0.0008964370683241,-0.28444994849631966,-0.2753554380691571,-0.2843761449392864,2.977942503380757,0.2320276629478702,-4.829366716372397,-4.43371180170803,,
500.0,0.1856111289278341,0.0622564026349439,-0.26312996041734593,0.0008670645433245,-0.274092361074997,-0.26224225101356835,-0.2740873418765424,1.4734523328700397,0.24829962317877358,-5.782141944475819,-1.6656144856312776,,
510.0,0.1857409671851459,0.0626842655847904,-0.25994917740646445,0.0008407761591551,-0.26871479410169735,-0.2601619664434325,-0.2682347520773711,0.28804049753349376,0.0830949878611891,-4.625406997373303,1.7996357077684004,,
520.0,0.1859863682425827,0.06240757449622306,-0.2614552527932898,0.0008165291069228,-0.2671146029332354,-0.2627601420455367,-0.26610726033074883,-0.20499769387282765,-0.01583636738384533,-2.142771723731269,4.081582326493698,,
530.0,0.18643729641131263,0.0626729009295802,-0.2648515207265141,0.0007938720983485,-0.26761190148043157,-0.26461197651275603,-0.26655547935850554,-0.0639586277108702,0.23641878423243085,0.29468605557208666,4.149172092119477,,
540.0,0.18673756409659528,0.06547836900317619,-0.26805926807275976,0.000773087363328,-0.26943224137280153,-0.2681385695149505,-0.2684992739618446,0.36881884681687416,0.8768579160095026,1.5776811105742576,2.308684519147357,,
550.0,0.18655945978660918,0.07154747463847215,-0.2707492309889444,0.0007541388723936,-0.27190737919027064,-0.27087545436393395,-0.2712450641152562,0.7455592713950109,1.5207843703711366,1.4015596122475658,-0.1446490900586969,,
560.0,0.18609978347325037,0.07860471809256059,-0.27373080750589457,0.0007359734342166,-0.2749079647327102,-0.2729261697856207,-0.27449992046457056,0.8212281161729676,1.598981080472493,0.2791330531954923,-1.736649817423505,,
570.0,0.18590639171286116,0.08267343658414611,-0.27740438986689053,0.0007174893029925,-0.27869178021927865,-0.2777124303484792,-0.2782320389216908,0.5771976416300226,0.9337539254622883,-0.7917999442590059,-1.6135448715624285,,
580.0,0.18621755952791344,0.08208145768818305,-0.2812477636550377,0.0006985251778609,-0.28296264385324826,-0.2820561517740346,-0.28257524407846846,0.28137962101895597,0.06335965170030174,-0.8801044009257863,-0.01995315894070019,,
590.0,0.18665754695156508,0.07986315376958507,-0.28504249489499245,0.0006792734671517,-0.28774989354651603,-0.28481362547824013,-0.2877968061561573,0.2838947070734142,-0.1903210831421118,0.24780909684741098,1.7819326052836106,,
600.0,0.18671201555568426,0.08100210525038093,-0.29010384834643593,0.0006599787026405,-0.29377593998605084,-0.2902182558009651,-0.29417133020465897,0.7583868093744252,0.41748391918111905,1.828589956499835,2.2985456642227757,,
610.0,0.1863987418503524,0.08692589139121736,-0.29840965310942086,0.0006405514567595,-0.30128285649796055,-0.29919093498261373,-0.301694907316784,1.5167902797460036,1.2411061155708125,2.550351633699047,0.9637717650917644,,
620.0,0.18624150656950308,0.09378355340598564,-0.3100852323084245,0.0006209218258275,-0.30969376950864413,-0.3096650986697844,-0.30984210952696956,2.0293855059807124,1.451082383310879,1.6466884020569208,-1.2898761860152954,,
630.0,0.1865170177658152,0.09712768423351217,-0.32215466246727775,0.0006013978790582,-0.3180210398443961,-0.3218830725039725,-0.317648245219116,1.8779826853253856,0.9924964196395821,-0.29241591282393403,-2.824930403492728,,
640.0,0.18674207370032517,0.0975015088263039,-0.3305120452242955,0.0005822749067817,-0.32471115299627645,-0.33075897425038353,-0.32416168337562823,1.2390483584111547,0.5968033165755302,-1.8719338561549437,-2.828682013002026,,
650.0,0.18617090296039518,0.09957924228089986,-0.33346623355389476,0.0005636464720074,-0.3289643435608552,-0.33212571363062177,-0.32895934508387265,0.6754385615397744,0.7748009344138986,-2.3864608989286253,-1.7559281677523346,,
660.0,0.18477637644164477,0.10557113672329153,-0.3331764970393536,0.0005459900830018,-0.3317883726077415,-0.3323541588525106,-0.3322907961939309,0.3985251055505246,1.1228281070882262,-2.194996559683609,0.013391505442633886,,
670.0,0.18337436361535805,0.11199950058170552,-0.33340950689427734,0.0005294614112013,-0.33423027659145266,-0.3346461421244898,-0.33475125047966003,0.188931392266304,1.0450851713656177,-1.1429812473664873,3.2399807015499107,,
680.0,0.1824108992154549,0.11587961184820612,-0.3360051735839706,0.0005143465259484,-0.336467798422185,-0.33708234498818535,-0.3368353738607381,0.3614316632828644,1.131456811893159,2.4412760836481007,8.195148101869284,,
690.0,0.18065384412170835,0.12380547580356549,-0.33970830268808366,0.0005001892941759,-0.33845490978924575,-0.33880545924328065,-0.33873595400581213,2.17054701578428,3.2097543405886757,9.418695778046933,11.865811508551557,,
700.0,0.17554306760143823,0.1509444467117014,-0.3422287908295783,0.0004861317389643,-0.34024508134656806,-0.3410926123606929,-0.340403507725667,6.378936842486992,8.366086637113927,16.31482260172272,8.915589674650139,,
710.0,0.16537449134540025,0.20672559561112858,-0.34287492414248955,0.0004722654319409,-0.3416364684064842,-0.34335526495530894,-0.34169667715143437,11.395634214218237,14.828957169501978,16.426092076637655,-2.224219460393161,,
720.0,0.1513911070616461,0.28047852638583487,-0.3428564307888259,0.0004591732612152,-0.3423377923487757,-0.3434387197270179,-0.34250792219129633,13.74517551339723,18.381118862873702,6.900726425318887,-14.70162369245932,,
730.0,0.1376238523364933,0.3436029320063212,-0.3433616877527982,0.0004467425977908,-0.34252326328227956,-0.34345157472895266,-0.34281048639211503,11.568599345952071,15.555668426313312,-5.88828355645489,-17.77110763961327,,
740.0,0.12841474323020452,0.36897838562415447,-0.34403072039933985,0.0004347604227012,-0.34227616701306807,-0.34336175245096273,-0.34261081046536057,7.485319078695427,6.738049803858631,-11.220844747118864,-7.869374952934392,,
750.0,0.12580376013370848,0.35001141280780984,-0.3436162986883956,0.000423473704676,-0.3415396942233163,-0.34285620810330564,-0.34186747174757653,6.0148377799494686,-3.935620264521226,-5.451515678304659,6.388667529415825,,
760.0,0.1289666871365452,0.30180664373190647,-0.3417469264676341,0.0004133662681571,-0.3401729373733564,-0.34250696773464906,-0.34046226854509765,8.06594124083488,-11.829349395772653,4.031633708054193,12.456060321456462,,
770.0,0.13572176556884313,0.24559976237228354,-0.3393883842819754,0.0004046748605328,-0.3378249726173562,-0.33999056628825086,-0.33822098651323246,10.564067416474986,-15.017426641457615,7.6062427790189995,6.402481719627995,,
780.0,0.1442124028669631,0.19373027474832177,-0.3373400685287282,0.0003975039643899,-0.33451738298338735,-0.3363467305806188,-0.33491458050670775,11.051756059062605,-14.595482035719735,3.2795101498159256,-4.5362274631691255,,
790.0,0.15321281983074023,0.14858910069864997,-0.33464861982292954,0.0003924248805833,-0.33027086823795593,-0.33405274082349967,-0.3302586058094493,9.689350809687275,-12.495398620084083,-3.8744683580444113,-10.838629225057534,,
800.0,0.1614289782788792,0.1114357192008395,-0.32906376583646413,0.0003892625290086,-0.32438647168131524,-0.32910880893394967,-0.32404413290216477,7.486515655175318,-9.607331097919408,-8.789338711138456,-9.37233751141855,,
810.0,0.16729276179218588,0.08710431113497596,-0.31933323164408633,0.0003874229156531,-0.31657608916399266,-0.3187170095880395,-0.3164125463214078,5.085490525554971,-6.019975984228038,-10.058153249984208,-3.4417509237136534,,
820.0,0.1698455367187513,0.07875890261967382,-0.30696643164689746,0.000386064560337,-0.30780770325558937,-0.3073777146810238,-0.3080184879286156,2.9908267708535603,-2.3644232314203655,-8.516284183634355,2.455556943246399,,
830.0,0.169671391583005,0.0810457111990156,-0.2955244438764298,0.0003840240634063,-0.2992398629351084,-0.29608269687679745,-0.29982480288460034,1.6442638041960091,-0.09088059882355991,-5.2927109775464345,5.979266227181912,,
840.0,0.16858261233147004,0.08217484102726604,-0.2879647146680691,0.0003808223064789,-0.29200859818135355,-0.2875517437534984,-0.2926008221231179,1.2431356892415082,-0.1820408224083621,-1.538955358034293,6.657638314485324,,
850.0,0.16819934709975115,0.07385475390298683,-0.2844202468983213,0.0003760744732458,-0.28653258031464623,-0.2852832398642696,-0.28650719274276976,1.6646368013386106,-1.9646120284639883,1.325729429825714,4.790092218913752,,
860.0,0.16888970114043714,0.05796389051676271,-0.28228754091606256,0.0003692540270512,-0.281648797185583,-0.2829720969578794,-0.2811235906992113,2.3332857330923806,-3.6023195672883714,2.108638225173176,1.3602757015955393,,
870.0,0.1700912083444572,0.04277046658302787,-0.27841653573796615,0.0003605930175781,-0.27634331170656773,-0.27701692010400164,-0.27589193338318174,2.5284094401492814,-3.7804010621725115,0.7976407872398865,-1.8946019751813683,,
880.0,0.17138633286941785,0.03384033208853188,-0.27157572938697083,0.0003509911246372,-0.2707357968713025,-0.27077453821998526,-0.2705685395681716,2.087616328213271,-2.6961153562782543,-1.3157104405971174,-3.3203337725723863,,
890.0,0.17292398227216893,0.03008887624888789,-0.2633500353515554,0.0003412282910617,-0.26511916114430323,-0.2643676021241861,-0.2653243362514401,1.3693394398258514,-1.405053292525596,-2.7365838416669397,-2.4900546059051227,,
900.0,0.17482055892632745,0.02801902285281916,-0.25684919620457713,0.0003319307712052,-0.25986739210852383,-0.25778070910687556,-0.26047561001003905,0.6817072769222948,-0.5310519427237257,-2.813446705195341,-0.39013648288127245,,
910.0,0.17662469813088524,0.027214980010828574,-0.2540993040569087,0.0003239664531815,-0.2554457183516534,-0.2539770227785658,-0.2560629674438961,0.2238444124258194,0.11324447516023814,-1.764645909368976,1.5216758625130178,,
920.0,0.1777824796018175,0.029976670437483807,-0.25398949552437,0.0003180790204161,-0.2515312313421508,-0.2535152281180454,-0.2515856169268086,0.21325212424394155,0.8268578919348282,-0.20348189857118612,2.486770727997579,,
930.0,0.17837641123300713,0.03678624237418251,-0.2525454541634611,0.0003144200136705,-0.2467186855430632,-0.252359754149343,-0.24616156705928016,0.6744837248093106,1.4656556038375115,1.3685366187043897,2.988414124962689,,
940.0,0.17853970460929988,0.04510723769630074,-0.24577366159148545,0.0003125734603661,-0.23960432957049366,-0.2447166876549214,-0.2390930000240456,1.4567006246398555,1.8884730858200194,3.1801542723538185,4.184366749197685,,
950.0,0.1765051655489822,0.05428323504650963,-0.2330782151252138,0.000311513645437,-0.230333999930602,-0.23244840613581347,-0.23039813464983627,2.7173025042183707,2.7101067843142714,6.1821082557991005,6.270751479698167,,
960.0,0.1677109890786217,0.07025036592261313,-0.2182196940232379,0.0003106470488171,-0.22011762818345376,-0.21924262459297997,-0.22082464953042058,5.037822992508838,5.03998347690995,10.496950316239277,7.1609412253904505,,
970.0,0.14740276296979596,0.10234334783226773,-0.20648459403810437,0.0003099999000501,-0.21024763246198896,-0.20723452684178523,-0.2112900553016315,8.571080885372275,9.107891698904245,13.688349710860582,3.689345690634543,,
980.0,0.11569693842517294,0.15336691027669488,-0.20017590254576384,0.0003097405868776,-0.20153538375948105,-0.199978942240577,-0.2021736083422646,12.047288186694715,13.296340705649955,11.852632561410994,-4.6458295572318855,,
990.0,0.08041966571200822,0.21319733837276422,-0.1964702924707678,0.0003085219857563,-0.1933614549780364,-0.19624998275540217,-0.19302978089919579,13.299343831099618,15.026754600896,3.7703868699566967,-13.244893026396,,
1000.0,0.053747378555853514,0.2642963125854197,-0.1898023345444241,0.0003056787772633,-0.18398754701264725,-0.18958177599363069,-0.1829949114218945,11.387774544467687,13.022050735801205,-6.3317861542562905,-15.231496687516485,,
1010.0,0.04413742452227468,0.29561395641968197,-0.17672454061138962,0.0003016422462903,-0.17240032570754477,-0.17523479713141316,-0.1715885093687692,7.881831716390307,8.765996414817547,-11.598832167776997,-7.961571583756198,,
1020.0,0.05012778143134153,0.31192791268824077,-0.15882989320199437,0.0002978326279469,-0.15958913602887242,-0.1588370123101991,-0.1592550927945009,5.4403558627526865,5.500750559948123,-8.79995789781987,3.469555778584849,,
1030.0,0.061693290535961884,0.3291673233637766,-0.14127500214651958,0.0002952375366492,-0.14711108802667772,-0.14283333706129875,-0.14724166335817013,5.362784726651252,5.48079896557477,-1.4236727870782362,10.140384094048054,,
1040.0,0.06818965748113709,0.3596479553012503,-0.1286637747516598,0.0002952164877876,-0.1365436275325233,-0.1287872478205973,-0.13696043779826572,6.794813783563958,8.0084388731952,3.581293666601773,7.293875891129433,,
1050.0,0.06591028146376345,0.4009015005763444,-0.122181108395662,0.000298720910813,-0.1292030600236771,-0.1225500168650946,-0.1293064326803391,7.700605944028723,10.104827890059699,2.0564387800259256,-1.4277800084657406,,
1060.0,0.05897148623804794,0.4381181602243009,-0.12000973512592729,0.0003063029642356,-0.12474849840154764,-0.12089099769847916,-0.12434674491632614,6.542645114579638,9.164135982511015,-3.8841481374637805,-7.68004941546865,,
1070.0,0.05381658393740071,0.4570913568055393,-0.11966478743612159,0.0003177779269014,-0.12208950475481725,-0.11969308895131907,-0.12149842302079747,3.849867121709362,5.111216423983572,-8.25866802679192,-6.356283722976746,,
1080.0,0.05328831304671926,0.45522161294040003,-0.11963240378735997,0.0003316191477227,-0.1205234331403353,-0.11918625057301103,-0.11996052581275593,1.7950644925089856,0.2011037339901916,-7.342766092388655,0.13274557538028325,,
1090.0,0.055515583983515734,0.4413298420567638,-0.11935440461077967,0.0003456901002696,-0.1195555017963874,-0.11927501304694621,-0.1190641090020151,1.4984662198172987,-3.085065381278362,-3.057874007078676,5.296016617083836,,
1100.0,0.05730535116045931,0.42644354074583946,-0.11862412747177223,0.0003579221169978,-0.11875970648267546,-0.11865125860793356,-0.11841121148207268,1.9206159632418498,-3.944560025906272,0.18334904404809893,5.455284019706418,,
1110.0,0.05757754567051494,0.41540231477586825,-0.11750717357449462,0.0003666640939491,-0.11803702611467383,-0.11763429484125519,-0.11786371538165223,1.9284917100604828,-3.3713020185882256,0.685950454330821,2.4039667627165526,,
1120.0,0.057525422870951935,0.406260584859315,-0.11653924011672302,0.0003706953832829,-0.11748781399017545,-0.1169165638471373,-0.11745796622280594,1.6905089166352376,-2.798540023483035,0.0779135144412367,-0.10101531140344015,,
1130.0,0.05838469517712826,0.3956276154396186,-0.11638883592011028,0.0003693643336137,-0.11720288439299442,-0.11629618419790759,-0.11727818531008523,1.706943419832583,-2.8277584546161436,-0.020732037868716798,-0.6227896904444946,,
1140.0,0.05992504138840941,0.3830617840705226,-0.11710622192690572,0.0003622970463408,-0.11729042809479372,-0.11667372971576079,-0.11733388496317701,1.9063714074436557,-3.1303783588816674,0.22082905398852584,-0.25576982975931606,,
1150.0,0.061118003372668164,0.3705952654537083,-0.11794953782586698,0.0003502240462418,-0.11761937460192459,-0.11794423016530257,-0.11751347858900561,1.9598663428917604,-3.219336042124397,0.11788374245387928,-0.12784296208162274,,
1160.0,0.061599859949654646,0.35958481095154315,-0.11816740697829821,0.0003340628001923,-0.11782302157898918,-0.11871091895387301,-0.1176547491938329,1.8212765357708647,-3.0512796038843253,-0.2069118180371111,-0.17259528949090874,,
1170.0,0.061979391431422316,0.3492546905619615,-0.11781327026434092,0.0003147055115665,-0.1176904698667286,-0.11798806116537665,-0.11766865141417357,1.71357393204072,-2.916184510996607,-0.23491044251348653,-0.002564823557459664,,
1180.0,0.06287589603569796,0.33816509646117865,-0.11753860372689934,0.0002930430778781,-0.11743867136650224,-0.11688376622336152,-0.11757671021630468,1.7696113190023741,-2.981524896774523,0.05261189455262197,0.22872672824214654,,
1190.0,0.06413778642536969,0.3261350149825214,-0.11763935457816964,0.0002711923016838,-0.11737288431670863,-0.1171428630512251,-0.11742360712955882,1.882689387561667,-3.1185899921658278,0.22438620474078746,0.17202528608804654,,
1200.0,0.06517607583076394,0.31419789130353903,-0.11764311883196168,0.0002515207843835,-0.11736741400790755,-0.11826839131171106,-0.11720082333492593,1.8965935809930452,-3.1359927892115507,0.07460783547833381,-0.0949938115786922,,
1210.0,0.06578763670291417,0.30306847901779543,-0.11701405234994362,0.0002354545671909,-0.11702977391376422,-0.11772126231047257,-0.11690490776296746,1.8138913300322765,-3.0346293332409875,-0.1422966904489335,-0.19881741076874776,,
1220.0,0.06634730757009526,0.2923097101777227,-0.11603236230455362,0.000223319280063,-0.11645912893375535,-0.11549685262934661,-0.11663048535604853,1.7595293464659985,-2.9666358879693564,-0.13137145506125814,-0.02769843395344572,,
1230.0,0.06723561902368565,0.28109530470539007,-0.11561870163548431,0.0002154121121284,-0.11625693598917099,-0.11481337511599621,-0.11651442001465939,1.798982565242181,-3.0131264695816666,0.05256502608159229,0.15061971022514903,,
1240.0,0.06835301099681158,0.2693207156829143,-0.11624009492507055,0.0002108266794116,-0.11658628105713756,-0.11682187895178633,-0.11657088297028131,1.866315141277309,-3.0946213061268093,0.14016943411310565,0.1019093406812468,,
1250.0,0.06932212336159148,0.2576095778856704,-0.1172642910262141,0.0002087290421857,-0.11684583450909367,-0.11808672512813026,-0.1166474095072342,1.87056409899672,-3.1008979852372223,0.03354860849747181,-0.07272272981439279,,
1260.0,0.07001246704167177,0.24640062777294836,-0.11760122820286792,0.000208360306734,-0.11665175623975366,-0.11697866822865174,-0.11657178915226082,1.816856663990809,-3.0364445561830125,-0.0971232512914142,-0.12482331272038388,,
