start,end,timemiddle,gesture,has_motion,nodding_prob,turning_prob
17.75,19.23544266191325,18.492721330956627,nodding,1.0,0.9873987436294556,0.012601261027157307
18.0,19.48544266191325,18.742721330956627,nodding,1.0,0.994906485080719,0.005093539133667946
18.25,19.73544266191325,18.992721330956627,nodding,1.0,0.9845932126045227,0.01540679857134819
18.5,19.98544266191325,19.242721330956627,nodding,1.0,0.9897185564041138,0.010281506925821304
18.75,20.23544266191325,19.492721330956627,nodding,1.0,0.9857453107833862,0.014254705049097538
19.0,20.48544266191325,19.742721330956627,nodding,1.0,0.9868084788322449,0.013191494159400463
19.25,20.73544266191325,19.992721330956627,nodding,1.0,0.9824245572090149,0.01757543347775936
19.5,20.98544266191325,20.242721330956627,nodding,1.0,0.985919713973999,0.014080312103033066
19.75,21.23544266191325,20.492721330956627,nodding,1.0,0.9798551797866821,0.02014485001564026
20.0,21.48544266191325,20.742721330956627,nodding,1.0,0.9870664477348328,0.01293359138071537
20.25,21.73544266191325,20.992721330956627,nodding,1.0,0.9874647855758667,0.01253529079258442
20.5,21.98544266191325,21.242721330956627,nodding,1.0,0.9868741631507874,0.01312579121440649
20.75,22.23544266191325,21.492721330956627,nodding,1.0,0.9880289435386658,0.011971049010753632
21.0,22.48544266191325,21.742721330956627,nodding,1.0,0.991588294506073,0.008411688730120659
21.25,22.73544266191325,21.992721330956627,nodding,1.0,0.9833514094352722,0.016648536548018456
21.5,22.98544266191325,22.242721330956627,nodding,1.0,0.9802015423774719,0.01979849487543106
21.75,23.23544266191325,22.492721330956627,nodding,1.0,0.9749044179916382,0.025095537304878235
22.0,23.48544266191325,22.742721330956627,nodding,1.0,0.975369393825531,0.024630555883049965
22.25,23.73544266191325,22.992721330956627,nodding,0.9999998211860657,0.9788504242897034,0.021149540320038795
22.5,23.98544266191325,23.242721330956627,nodding,1.0,0.9881439805030823,0.01185600832104683
22.75,24.23544266191325,23.492721330956627,nodding,1.0,0.9922473430633545,0.007752623409032822
23.0,24.48544266191325,23.742721330956627,nodding,1.0,0.9739665985107422,0.026033364236354828
23.25,24.73544266191325,23.992721330956627,nodding,1.0,0.9763502478599548,0.02364974655210972
23.5,24.98544266191325,24.242721330956627,nodding,1.0,0.9697966575622559,0.030203327536582947
23.75,25.23544266191325,24.492721330956627,nodding,1.0,0.9721052050590515,0.027894780039787292
24.0,25.48544266191325,24.742721330956627,nodding,1.0,0.992561399936676,0.007438621483743191
24.25,25.73544266191325,24.992721330956627,undefined,1.0,0.942623496055603,0.05737653747200966
24.5,25.98544266191325,25.242721330956627,nodding,1.0,0.9644856452941895,0.035514332354068756
24.75,26.23544266191325,25.492721330956627,nodding,1.0,0.9952326416969299,0.00476738391444087
25.0,26.48544266191325,25.742721330956627,nodding,1.0,0.9802093505859375,0.019790714606642723
25.25,26.73544266191325,25.992721330956627,nodding,1.0,0.97214275598526,0.027857230976223946
25.5,26.98544266191325,26.242721330956627,nodding,1.0,0.9655102491378784,0.03448968753218651
25.75,27.23544266191325,26.492721330956627,nodding,1.0,0.9861140847206116,0.013885889202356339
26.0,27.48544266191325,26.742721330956627,nodding,1.0,0.9834286570549011,0.01657133549451828
26.25,27.73544266191325,26.992721330956627,nodding,1.0,0.9734625220298767,0.026537420228123665
