start,end,timemiddle,gesture,has_motion,nodding_prob,turning_prob
0.0,1.0,0.5,nodding,0.9999999403953552,0.9963465332984924,0.003653439460322261
0.25,1.25,0.75,nodding,0.9999995827674866,0.9939644932746887,0.006035458762198687
0.5,1.5,1.0,nodding,0.9998596906661987,0.981751024723053,0.0182490237057209
0.75,1.75,1.25,nodding,0.9999998211860657,0.9876281023025513,0.012371910735964775
1.0,2.0,1.5,nodding,1.0,0.9833225011825562,0.01667753979563713
1.25,2.25,1.75,nodding,1.0,0.9792405962944031,0.020759357139468193
1.5,2.5,2.0,nodding,0.9999828934669495,0.9747211337089539,0.025278810411691666
1.75,2.75,2.25,nodding,0.9999985098838806,0.986287534236908,0.013712448999285698
2.0,3.0,2.5,nodding,0.9999881982803345,0.9706017374992371,0.029398305341601372
2.25,3.25,2.75,nodding,0.9999628067016602,0.9768922328948975,0.023107726126909256
2.5,3.5,3.0,nodding,0.9999800324440002,0.9883543252944946,0.011645670048892498
2.75,3.75,3.25,nodding,0.9998464584350586,0.9770159125328064,0.022984027862548828
3.0,4.0,3.5,nodding,0.992372989654541,0.961725115776062,0.03827490657567978
3.25,4.25,3.75,nodding,0.9990153908729553,0.9866123199462891,0.01338770892471075
3.5,4.5,4.0,nodding,0.9991136789321899,0.9879008531570435,0.012099103070795536
3.75,4.75,4.25,undefined,0.8771886229515076,0.927491307258606,0.07250872254371643
4.0,5.0,4.5,nodding,0.9999492764472961,0.9755772352218628,0.02442280203104019
4.25,5.25,4.75,nodding,0.9999744296073914,0.9736689925193787,0.026330988854169846
4.5,5.5,5.0,nodding,0.9999978542327881,0.9674596190452576,0.03254036605358124
4.75,5.75,5.25,nodding,1.0,0.9873629808425903,0.012637057341635227
5.0,6.0,5.5,nodding,0.9999955892562866,0.9839185476303101,0.01608140952885151
5.25,6.25,5.75,nodding,1.0,0.9906062483787537,0.009393725544214249
5.5,6.5,6.0,nodding,1.0,0.9931077361106873,0.006892327219247818
5.75,6.75,6.25,nodding,1.0,0.9918320775032043,0.00816793367266655
6.0,7.0,6.5,nodding,0.9999911189079285,0.9959763884544373,0.004023574758321047
6.25,7.25,6.75,nodding,0.9942190647125244,0.9808588624000549,0.019141174852848053
6.5,7.5,7.0,nodding,0.99488365650177,0.9828874468803406,0.017112597823143005
