start,end,timemiddle,gesture,has_motion,nodding_prob,turning_prob
0.0,1.0,0.5,nodding,0.9999875426292419,0.9899075031280518,0.010092506185173988
0.25,1.25,0.75,nodding,0.9999998211860657,0.9893304705619812,0.010669595561921597
0.5,1.5,1.0,nodding,0.9999955296516418,0.9756481051445007,0.02435190975666046
0.75,1.75,1.25,nodding,0.9999982118606567,0.9861517548561096,0.01384828519076109
1.0,2.0,1.5,nodding,0.9999993443489075,0.9874089956283569,0.012591066770255566
1.25,2.25,1.75,nodding,0.999997079372406,0.9779670238494873,0.022032983601093292
1.5,2.5,2.0,nodding,0.9999991059303284,0.9804140329360962,0.019585946574807167
1.75,2.75,2.25,nodding,0.9999638795852661,0.9694436192512512,0.03055640123784542
2.0,3.0,2.5,nodding,0.9999217391014099,0.9604459404945374,0.03955404832959175
2.25,3.25,2.75,nodding,0.9999998211860657,0.9890989065170288,0.010901057161390781
2.5,3.5,3.0,nodding,0.9999437928199768,0.9639254808425903,0.03607448935508728
2.75,3.75,3.25,nodding,0.9999992251396179,0.9810276031494141,0.018972400575876236
3.0,4.0,3.5,nodding,0.9999998807907104,0.9904870390892029,0.009512919001281261
3.25,4.25,3.75,nodding,0.9999998807907104,0.9688078761100769,0.03119208849966526
3.5,4.5,4.0,nodding,0.9999918937683105,0.9806099534034729,0.01939009316265583
3.75,4.75,4.25,nodding,0.9999940395355225,0.9787803888320923,0.02121955342590809
4.0,5.0,4.5,undefined,0.9999998211860657,0.29085156321525574,0.7091484665870667
4.25,5.25,4.75,nodding,0.9999226331710815,0.9792996048927307,0.020700426772236824
4.5,5.5,5.0,undefined,0.9999998807907104,0.9382203817367554,0.06177964806556702
4.75,5.75,5.25,nodding,0.9999366402626038,0.9515290856361389,0.04847094789147377
