0.000000000000000000e+00,1.190641417295137533e-01,1.341858830856851592e-01,1.062134218889125015e-01,1.215396748260050980e-01,1.581833740827185142e-01,1.371451847246954181e-01,9.287469171515871924e-02,1.049317280896415600e-01,1.238679602630088084e-01,1.128144888656328476e-01,1.117775654665669888e-01,1.372633099262210998e-01,1.206672754347520443e-01,8.431878285671642881e-02,9.644174403475573587e-02,1.337014102763248169e-01,7.930983218770001897e-02,1.262025134814670213e-01,1.834072674400404335e-01,1.592029199024160846e-01,1.307437055074852084e-01,1.521665433356161612e-01,8.019381333308235604e-02,1.411565664468457937e-01,1.098374458845230855e-01,1.213623249648597552e-01,1.212032862666106714e-01,8.193408244620416225e-02,1.184699287336667961e-01,7.599132171724277962e-02,1.185592185379811675e-01,6.589249775073215132e-02,1.189913988673722001e-01,1.273853932461375127e-01,1.182170666112342255e-01,1.318139438969906652e-01,1.122553977651048890e-01,8.078928243125572950e-02,1.068842032026808136e-01,1.571839775128778816e-01,1.176498718225600093e-01,1.333730390078445016e-01,1.042637409858302583e-01,1.396204645937779987e-01,1.265836358003517570e-01,1.379059989774173989e-01,1.420256255559129432e-01,1.180956959910282739e-01,9.077077071176566092e-02,1.355329278652998293e-01,9.835188652677921695e-02,1.227646505410227989e-01,1.534589732914658222e-01,9.043629773637609781e-02,1.357091034166250654e-01,1.152085170253248358e-01,1.324490661423698978e-01,1.297889970250952207e-01,1.300225180863011365e-01,1.438180443461181679e-01,1.327935266494674749e-01,1.583484139415178849e-01,1.216235004844070933e-01,1.315665588732249092e-01,1.262778610801255086e-01,1.525561579224741227e-01,1.148873940481454081e-01,9.281036729751908354e-02,8.538103363816466895e-02,1.270896650102825987e-01,1.406770056400336311e-01,1.415030924765732778e-01,1.297935999306958077e-01,1.510831553870237154e-01,1.452497534695242620e-01,1.248296985448643509e-01,1.027160721736856269e-01,1.404889197574597515e-01,8.399081501508073866e-02,1.135780622829382497e-01,9.196471862353315652e-02,1.306399097332533177e-01,1.421001677562248877e-01,1.036253122982829372e-01,1.338625318956627730e-01,1.746968551559082428e-01,1.180283663383999843e-01,9.761489490310630568e-02,1.360324209493535552e-01,1.393960610138282596e-01,9.923487412956341625e-02,1.269803087714609924e-01,1.002793571832607950e-01,1.216584130501314337e-01,1.501290296858049100e-01,1.239146116857798990e-01,9.534987293381171070e-02,1.166314300160042061e-01,9.365222896989892909e-02,1.203830147945896822e-01,1.511592863669143638e-01,9.782913042698689055e-02,1.209147378950501395e-01,1.103907819584192262e-01,1.251933890980338748e-01,1.148560801042989160e-01,9.237936088033361914e-02,8.111051705619830299e-02
1.190641417295137533e-01,0.000000000000000000e+00,1.423588902449213212e-01,9.396288415344156153e-02,1.077148413477033717e-01,1.737750249037845751e-01,5.829336088737474553e-02,1.177818429775997766e-01,8.156646345496262884e-02,1.189103147344567762e-01,1.130791874431292948e-01,1.132912730508219834e-01,6.678096380690103084e-02,1.650128509033989554e-01,9.894192519635598704e-02,1.083026768517265370e-01,7.754636606514477004e-02,8.004449443767011618e-02,1.381486763288083675e-01,1.824995946788714185e-01,1.687983565888686588e-01,8.986752065944050849e-02,1.396320929717340120e-01,1.181745749958176550e-01,6.948665681132876193e-02,1.266030100657619950e-01,6.571787490874421434e-02,5.900624627476437623e-02,1.017746598302860933e-01,4.345898782375958586e-02,7.924408020951509424e-02,1.494883773845624986e-01,1.150262808934742892e-01,4.646974426659546131e-02,1.324000557125350197e-01,8.490125400459665184e-02,5.761249071106765846e-02,1.393298517513651136e-01,1.134062413911140765e-01,1.181723643894881104e-01,1.263556480866988019e-01,4.966850221649565800e-02,4.591929030032078363e-02,6.411035343308339740e-02,7.449134024586155645e-02,6.555413962512825210e-02,5.900794763569652129e-02,7.145590759493015975e-02,5.724177714174808612e-02,8.975877344213716025e-02,4.628676245700251435e-02,1.037758856552969122e-01,1.056087421052007563e-01,8.259143735093739391e-02,1.150383184015217053e-01,1.576020937172291636e-01,6.187837553447197297e-02,5.858645382176188438e-02,6.118898672709844472e-02,6.005956834374125142e-02,1.880459456950179242e-01,7.277755261233420647e-02,6.811786903801894666e-02,5.641033848194052652e-02,6.840650215308616278e-02,6.900457499273236761e-02,1.087711995115917124e-01,1.002332225601622329e-01,1.006605392087708550e-01,1.204718810572601856e-01,4.124076188603233856e-02,4.914852399215451084e-02,4.988382356080334895e-02,5.913593976263925578e-02,8.557499980658582472e-02,1.371007238852685883e-01,1.436785347671451774e-01,1.158448276873127181e-01,6.529660437517825766e-02,9.370611137432170723e-02,8.182426810798036632e-02,1.025032968981443998e-01,7.198851608749687325e-02,1.442820877596283913e-01,1.009978336242150082e-01,8.734373133032705128e-02,1.840428617733305128e-01,5.517607241360245052e-02,1.116809327610588792e-01,5.221665412932121469e-02,4.394681138252660296e-02,1.076358982522112734e-01,1.411540035074280164e-01,1.190216288491197788e-01,4.788493397827546516e-02,6.746293915502692140e-02,4.353621347567184635e-02,1.142434154858741474e-01,1.120679723843642367e-01,9.576437569927827298e-02,4.917565606976113252e-02,1.430815612321694741e-01,1.150554567986592641e-01,1.087140202671412481e-01,1.319335714230644163e-01,1.199065030209183064e-01,1.334348131294229300e-01,9.931515043216088134e-02,1.067422654746837535e-01
1.341858830856851592e-01,1.423588902449213212e-01,0.000000000000000000e+00,8.441969680626319750e-02,9.203286185295615762e-02,1.103372093184163266e-01,1.345260206885751653e-01,9.468737196530993550e-02,1.532241274372032336e-01,6.386221789210548561e-02,9.594556049749984605e-02,8.274248607450329640e-02,1.197240034990449259e-01,1.882930693315733317e-01,1.521965567668407127e-01,8.943917763986496128e-02,1.184833102959071127e-01,1.055624497759800606e-01,1.125391308345891350e-01,1.993311951466711085e-01,1.621609511072866494e-01,1.255557157750632757e-01,1.005059837426704739e-01,1.395525948607280742e-01,1.546184612475607623e-01,1.074842364018749746e-01,1.139302440966393631e-01,1.189273308176103106e-01,8.866540197034557258e-02,1.177036017255113087e-01,1.190217747318674524e-01,1.583255142719783293e-01,1.508313422191901731e-01,1.387623663645140837e-01,1.300999155021626830e-01,1.143793904100574993e-01,1.150753596932486272e-01,1.835466567603727950e-01,9.020308648497840642e-02,1.177454497197197164e-01,1.257737042643415348e-01,1.249765798773797704e-01,1.454197438428785072e-01,1.306237309556588511e-01,1.189750763070850231e-01,1.232662501460287247e-01,1.557080476037112360e-01,1.292037190046854966e-01,1.406652195082564172e-01,1.086958859544769757e-01,1.404862204884671784e-01,9.274562942407017785e-02,7.856958851922914155e-02,1.694845539911760401e-01,1.021710989323133673e-01,1.296851413155366284e-01,1.177427399038998013e-01,1.339320435241773410e-01,1.237285216134221960e-01,1.437243834393148734e-01,2.216710223164132521e-01,1.418656717588425986e-01,1.392598177829772743e-01,1.213167514528527141e-01,9.766787274576826938e-02,1.286771471201003103e-01,1.037355365390403711e-01,1.177911941304193716e-01,1.011409160090102899e-01,9.218637972226752242e-02,1.457200386603136055e-01,1.500693539730208192e-01,1.529551449759804227e-01,1.416253271440921224e-01,1.350314206060170552e-01,8.675224303991772856e-02,9.994047631982738711e-02,1.020307640894940054e-01,1.183211219676716108e-01,1.073866354096714160e-01,1.128166901944780143e-01,1.204338413856407691e-01,1.165117638546146750e-01,1.030936066060187117e-01,1.203558153369068406e-01,1.185594272866803134e-01,1.022871471429556978e-01,1.283810395980878039e-01,7.590986848179746838e-02,1.271523473129546056e-01,1.503824888968971485e-01,1.281958652828425194e-01,1.273147873113499584e-01,1.064020884866949401e-01,1.278529793079063170e-01,1.432714292194728622e-01,1.391597222163381276e-01,1.076759768293366892e-01,9.600471090705541000e-02,9.066255377374220215e-02,1.488328032217287322e-01,1.721332839974680229e-01,8.816729739786914599e-02,8.214689921826494323e-02,1.615216480462101090e-01,7.357022558062757678e-02,1.423441501849393442e-01,1.063139737237846355e-01,1.012483617160100102e-01
1.062134218889125015e-01,9.396288415344156153e-02,8.441969680626319750e-02,0.000000000000000000e+00,7.944134965133396731e-02,1.023348444229902482e-01,1.207838365553413201e-01,6.623057975146799670e-02,1.048680152401005733e-01,4.776679257909520471e-02,4.214935493653639703e-02,4.877582005703243878e-02,1.015078992712708378e-01,1.363592019929007471e-01,1.261239369875945260e-01,6.068808265767217103e-02,1.055420446848830546e-01,6.794900797675935966e-02,8.155494657724546292e-02,1.657983111964509704e-01,1.373142013482964718e-01,1.142276836858271138e-01,1.014034415692119107e-01,1.011841733393208792e-01,1.399888903122382122e-01,4.548001729004710197e-02,1.026304211644046144e-01,1.025165874717136744e-01,6.103178664166159645e-02,8.797841192120851861e-02,7.433308683647579795e-02,1.577022461699333911e-01,9.824470068769200481e-02,1.211790276704781816e-01,1.372984819414921620e-01,8.868720334134704009e-02,8.458940221319333208e-02,1.330530953845641406e-01,6.427578090079308359e-02,6.980387117135311570e-02,1.199798779296679802e-01,1.005112998496079796e-01,1.185999092663155008e-01,1.195078596070473786e-01,1.076406030784802514e-01,9.333997517316204584e-02,1.333530522746161628e-01,1.101518091652736314e-01,1.192711163349425424e-01,7.601808242349686329e-02,1.257204561897860839e-01,4.878464338658954763e-02,6.046167018776055918e-02,1.328182181599911471e-01,9.216470773786542003e-02,1.082522718480522922e-01,9.388339289363707707e-02,1.046617371667716984e-01,1.096858974199678843e-01,1.145498870198518454e-01,1.790614240398683832e-01,1.166034470150195818e-01,1.152746024951087217e-01,8.668854745098146519e-02,9.691284871775203424e-02,1.077882774329223109e-01,1.120957006262947864e-01,1.010417590637023716e-01,6.208105580984985689e-02,7.786946449553822092e-02,1.145922144629098194e-01,1.316199731495961700e-01,1.244573374698952906e-01,1.172390679799278496e-01,1.148174180096587088e-01,7.545046286252866941e-02,9.627088332941161064e-02,1.035898269121212217e-01,9.896804426018188106e-02,8.719118148619685316e-02,1.006069290261093763e-01,9.192054822971776340e-02,9.748018476308413505e-02,9.142412705901790948e-02,1.084791239405922397e-01,1.059558963321543812e-01,1.001003266677682330e-01,1.024138248113937583e-01,4.746823132663186007e-02,1.126845084371276978e-01,1.272171913527661291e-01,1.036042002558716507e-01,1.033795094504763312e-01,8.175734609696502786e-02,9.133559299253976582e-02,1.219063425070862766e-01,1.072866876808406117e-01,8.387976040435234093e-02,7.845004525527170258e-02,6.536904801439205603e-02,1.244439842988384476e-01,1.597406682980489490e-01,6.848910599253056619e-02,6.787991427216399920e-02,1.163121163340054415e-01,7.158846815774311256e-02,1.411494409342355649e-01,7.133736699972760553e-02,1.012798188394404691e-01
1.215396748260050980e-01,1.077148413477033717e-01,9.203286185295615762e-02,7.944134965133396731e-02,0.000000000000000000e+00,1.104909661673970644e-01,1.178027988682421034e-01,6.927454385504693002e-02,1.209262090492993630e-01,6.868514075459224155e-02,7.833352447495141313e-02,7.425226333522068345e-02,9.161523145689096093e-02,1.330896147248756822e-01,1.264319499674687042e-01,7.501329846220015918e-02,8.696198228021623233e-02,8.344407945929875614e-02,8.419569013490088571e-02,1.579467019646956794e-01,1.291806215020894211e-01,1.021009640178563577e-01,1.310494076373430183e-01,1.274686243388830909e-01,1.472919658437354673e-01,7.101537239457408890e-02,8.470277875899204223e-02,8.771345289071534601e-02,9.538527578978495125e-02,8.505084640561429155e-02,8.960166079838971509e-02,1.533746341465694607e-01,1.095222005806855414e-01,1.103112280879495893e-01,1.454224408022142534e-01,9.726448692414117747e-02,8.115654317576367904e-02,1.500543523872660268e-01,6.937247285411178577e-02,8.516614978707379158e-02,1.143593980746102912e-01,1.035035505005304640e-01,1.162357946280367649e-01,1.065702144690277020e-01,9.781129109343865424e-02,1.011586442720495416e-01,1.408269360812061943e-01,9.822643926703865380e-02,1.267727987015516422e-01,8.369407064966143117e-02,1.228180803261231663e-01,6.743449845825826017e-02,6.340105312437135932e-02,1.478407008795284416e-01,8.195592881188749901e-02,9.665233989785297630e-02,8.517803796269465821e-02,1.110905369003324789e-01,1.002586801942390721e-01,1.157732047399207403e-01,1.904316467618450137e-01,1.070544004184055403e-01,1.073138819421729229e-01,8.728975248738553294e-02,9.192176583125888367e-02,9.345384642592681479e-02,8.853183613485549053e-02,1.131901163270609134e-01,9.620160337036923193e-02,7.370534722735726241e-02,1.209499876951186242e-01,1.254383122737930678e-01,1.297894296133638437e-01,1.257029847609567041e-01,1.080059834294595650e-01,7.957344462505298865e-02,8.972970441720017065e-02,1.072580167201955259e-01,9.514566006999398973e-02,8.243384427647970636e-02,9.711342167870151698e-02,1.109141929349178740e-01,9.458408670198069357e-02,8.382805996607381460e-02,9.131435522522897419e-02,1.198181541596757965e-01,8.723336873497596067e-02,1.085467133825818581e-01,7.478335190808604871e-02,9.934170730701777363e-02,1.405199197774641973e-01,1.025686268865562273e-01,9.463815453873920813e-02,8.016303441429840915e-02,1.115222041726933178e-01,1.172402263229764402e-01,1.029777035071993835e-01,8.865946809512789684e-02,8.782559744298383542e-02,9.705581471931493120e-02,1.209490025383961331e-01,1.745143998585745870e-01,7.969678947368726007e-02,1.065398592002386596e-01,1.357098267156583160e-01,8.954553822072537639e-02,1.518751843274548097e-01,9.193314309049240018e-02,1.170434129261066769e-01
1.581833740827185142e-01,1.737750249037845751e-01,1.103372093184163266e-01,1.023348444229902482e-01,1.104909661673970644e-01,0.000000000000000000e+00,1.451632071082624986e-01,1.079994187241161141e-01,1.540533254147805897e-01,7.507527689253465364e-02,9.292865730295256366e-02,8.175737770674164351e-02,1.383790745837598368e-01,1.600209952059274687e-01,1.599934375293345645e-01,1.228531668207136912e-01,1.490486985733807390e-01,1.020807336884439614e-01,5.182317859983298636e-02,1.490859363232441559e-01,1.370127312156154686e-01,1.571965153199230136e-01,7.508187528724889759e-02,1.714370104719282473e-01,1.783939587259573689e-01,8.937375291133027588e-02,1.706374127348516123e-01,1.779734996810963532e-01,1.375079636009641226e-01,1.759483819272905925e-01,1.229671167438054630e-01,1.788011976625159261e-01,1.550320732778580068e-01,1.790589745039145864e-01,1.594523286702128895e-01,1.258677383809510553e-01,1.909753972566883562e-01,1.604638662033690266e-01,1.024366286410257759e-01,8.662393480456255512e-02,1.526551911805385242e-01,1.659362204240735217e-01,1.841976043129827656e-01,1.786742517509600503e-01,1.567521472517442727e-01,1.719440806483137074e-01,1.845247690772862381e-01,1.646583389194316571e-01,2.018552065123842276e-01,1.062787847085675391e-01,1.700875954935454348e-01,9.038066380218863494e-02,7.364315425408192450e-02,1.736011645392990521e-01,1.091363233978630831e-01,8.368620385434870357e-02,1.557119671187370824e-01,1.501551910439817006e-01,1.715257339111441737e-01,1.663737201254313069e-01,2.059791843981678416e-01,1.729509171116105359e-01,1.764799883864907604e-01,1.747367739486388738e-01,1.525021041995346105e-01,1.807606646867321865e-01,1.721962346790554821e-01,1.487277023437613421e-01,1.204742759335587082e-01,1.077762548583464375e-01,1.615964385917485480e-01,1.655364583438594939e-01,1.699627632826990475e-01,1.549084788660625434e-01,1.526342306213990807e-01,5.034957958379963211e-02,1.333026671958652543e-01,1.438316990564257325e-01,1.443206018518977951e-01,1.071630363998477831e-01,1.573983991925917147e-01,1.364694545264968639e-01,1.557844645236786119e-01,5.623459278141179629e-02,1.208024862631560808e-01,1.403673646154594279e-01,5.988418118258226341e-02,1.527777517242437100e-01,1.116170439752920129e-01,1.684158609579416155e-01,1.659054471534560649e-01,1.547647684443421157e-01,9.316997791083725389e-02,9.695520843793960231e-02,1.476791544054285865e-01,1.794874943709941217e-01,1.671858976371806416e-01,1.145391566073459128e-01,8.664551913369959724e-02,1.046744176529180587e-01,1.786462980272376377e-01,1.661664182273045742e-01,1.034531441530965740e-01,5.562315177645300868e-02,1.629576764542623735e-01,9.007874018977576891e-02,1.652816415400599481e-01,1.164761045742043061e-01,1.354234758392250382e-01
1.371451847246954181e-01,5.829336088737474553e-02,1.345260206885751653e-01,1.207838365553413201e-01,1.178027988682421034e-01,1.451632071082624986e-01,0.000000000000000000e+00,1.043391208762854822e-01,1.171999604470312095e-01,1.105909293912178265e-01,1.324558387290162842e-01,1.290367584978059368e-01,5.657432388902091519e-02,1.669911010733078349e-01,1.060559784450827298e-01,1.108607027016357272e-01,7.484699433543397229e-02,1.150887118402069004e-01,1.377526920564438317e-01,1.811299926680100814e-01,1.412046166261518299e-01,9.504096576026853371e-02,1.416168178898119800e-01,1.378038979088853644e-01,4.425638367481189023e-02,1.274135977486218485e-01,6.721982825754026225e-02,7.249815679886052744e-02,1.288044336572272131e-01,5.559936138014966861e-02,1.124879544397492243e-01,1.539292967778941590e-01,1.228731105950205821e-01,3.406253609233311080e-02,1.439579404371110205e-01,1.018233219249729676e-01,7.561545827412821663e-02,1.614913827445356442e-01,1.112238755053859551e-01,1.321377601446384331e-01,8.615941456563191991e-02,7.463318238334928911e-02,6.790665928417891073e-02,4.953000878490697312e-02,9.812112224202503008e-02,8.019688487423758116e-02,3.879201412847772118e-02,6.274473799303062482e-02,1.015785652068933592e-01,9.763933179139175356e-02,3.452251332474176593e-02,1.153956916864826016e-01,1.196485993236223733e-01,6.270612809301463753e-02,1.142824274801253620e-01,1.362104141791142531e-01,5.340390468099503324e-02,5.648132798765932716e-02,2.722353552045525885e-02,4.258833904729353997e-02,1.838027798209518615e-01,5.674855074102299474e-02,6.951351294797031288e-02,6.390941944255541796e-02,7.404450243554204503e-02,6.728052202341663901e-02,8.177303674279938484e-02,1.079424637716041718e-01,1.200558012205748676e-01,1.149156351069450382e-01,5.044789552070548522e-02,3.992216098901766458e-02,4.495550096338319507e-02,4.032663399339779520e-02,5.710534540026736272e-02,1.206267336963028208e-01,1.495050697802691175e-01,1.036676569970418210e-01,5.166884370211370647e-02,9.861495596346762926e-02,9.660123711364639043e-02,9.259439859545297302e-02,6.135996666771924984e-02,1.331352495449784068e-01,1.049469474711086509e-01,6.715206873462803427e-02,1.317631933215155648e-01,6.247178910907493637e-02,1.220188278776132285e-01,6.564905693549341614e-02,4.374542433504476774e-02,1.122190485202245597e-01,1.118638349852360964e-01,1.106944617083061994e-01,4.382522755234762729e-02,5.021438984412997242e-02,6.277090018444969610e-02,8.573211823332091419e-02,9.643085973231084462e-02,8.990887297162308833e-02,4.053570555079148013e-02,1.083163351522706958e-01,1.138656234017671187e-01,1.265056975254084948e-01,1.420765477767752805e-01,1.314945643221434035e-01,1.491422353885788199e-01,1.264069017509370785e-01,1.232714866250690655e-01
9.287469171515871924e-02,1.177818429775997766e-01,9.468737196530993550e-02,6.623057975146799670e-02,6.927454385504693002e-02,1.079994187241161141e-01,1.043391208762854822e-01,0.000000000000000000e+00,1.018877514145502261e-01,5.673471750965552313e-02,5.773370949203236735e-02,6.019618108050311944e-02,9.232687038798334522e-02,1.358369146835264607e-01,1.089898296198841543e-01,5.549813815490701324e-02,1.091172911457370526e-01,5.361170583407636608e-02,7.663980892768913755e-02,1.478032654252015299e-01,1.268199251190514354e-01,1.159224359652261116e-01,1.029007820982591886e-01,1.032999367801697571e-01,1.263622414317736309e-01,5.823182506873016834e-02,1.039403805561696231e-01,1.202646219260382204e-01,7.403201428155334329e-02,1.120018216458148891e-01,7.774054931410720459e-02,1.468551064402451867e-01,8.500113621113870865e-02,1.390905708327684898e-01,1.347576269010979932e-01,7.992108021920997507e-02,1.166050460629213942e-01,1.337797368054951530e-01,4.272573401293391221e-02,7.343359050736501803e-02,1.286852400167806942e-01,1.206510412724753761e-01,1.143246417150017152e-01,1.272261316108933837e-01,1.224518719766116842e-01,1.140535991140784050e-01,1.313343618395071133e-01,1.097876601788521089e-01,1.341528284182768038e-01,4.896681219713352323e-02,1.093832826630003197e-01,4.332345206421091971e-02,6.024833656473595894e-02,1.388019731671988055e-01,6.021605249970750362e-02,8.708759240458686934e-02,8.681055168337088734e-02,1.024539066313090857e-01,1.002140694944188837e-01,1.061184478968983658e-01,1.674879937252378714e-01,1.064624223896923488e-01,1.260202647323929448e-01,1.006550822802882994e-01,1.040414282405566077e-01,1.047656986671524626e-01,1.199196056417463491e-01,7.841789173631925902e-02,7.129956175023237364e-02,2.859632925320473168e-02,1.037821194838561001e-01,1.166559249205434828e-01,1.127920740049802445e-01,9.699592704986126357e-02,1.107589365625661210e-01,7.262395405174826291e-02,1.231485072236513240e-01,7.377472059353400169e-02,1.006239125283351771e-01,4.260355104849918723e-02,6.602841100235108673e-02,6.411605842155222723e-02,9.960626210785039625e-02,8.612790571682271690e-02,6.841801242975516228e-02,1.079398040281980276e-01,9.591836984800795884e-02,1.003213456408254822e-01,4.819736503537678379e-02,1.058172374026156992e-01,1.210845950047568786e-01,6.815443876242167909e-02,8.345279324473452165e-02,6.001620892786324601e-02,9.087650558246533616e-02,1.204908162646230740e-01,1.049966955727063278e-01,5.794125627056353339e-02,6.287281100651963273e-02,4.512617725474305647e-02,1.393418088907151520e-01,1.421578656150669917e-01,5.494939984254335746e-02,6.853296676029684009e-02,1.108137262778555454e-01,8.897043107696744890e-02,1.273086153565995415e-01,1.026794222185305333e-01,8.398584591368522811e-02
1.049317280896415600e-01,8.156646345496262884e-02,1.532241274372032336e-01,1.048680152401005733e-01,1.209262090492993630e-01,1.540533254147805897e-01,1.171999604470312095e-01,1.018877514145502261e-01,0.000000000000000000e+00,1.317680598742611287e-01,1.073984597130086399e-01,1.098780104734312646e-01,1.284214418789180745e-01,1.231845656273105050e-01,6.356642558870788384e-02,1.033914459360692900e-01,1.111442718019257231e-01,8.580395520224803896e-02,1.198905390681348632e-01,1.647128129617276282e-01,1.337162023924159948e-01,1.113516100073239368e-01,1.433690587051350551e-01,9.698107846989247049e-02,1.080238782551999760e-01,9.718098617666616479e-02,1.045711542931754279e-01,9.188256695211753644e-02,1.088975589409050537e-01,8.657664128860305397e-02,6.539263609629565599e-02,1.584035347211896205e-01,6.025447839050677989e-02,1.029458789400395785e-01,1.492073676025983120e-01,1.005869686267268220e-01,1.027895194112812410e-01,6.552976126721950234e-02,9.816339292374891279e-02,8.381531217644368204e-02,1.467848143625389290e-01,7.740358183282927684e-02,9.448485062787813360e-02,9.167021947349365818e-02,1.193923534054030927e-01,1.110759674084983301e-01,1.127748806155707412e-01,1.251186814880443643e-01,9.658497295555988627e-02,1.004093914913217617e-01,1.022136632953386665e-01,1.028302296915288572e-01,1.218160720731449043e-01,1.357627317529820909e-01,1.108542485317454279e-01,1.274748268682629193e-01,9.673425458385456754e-02,1.062836047284645147e-01,9.813205586858063378e-02,1.052760028764185007e-01,9.197818586794613560e-02,1.144133973524801701e-01,1.198980355558681155e-01,8.960542933780273056e-02,1.177585105205964794e-01,9.515069660945774110e-02,1.431538386669929108e-01,1.163866751131125005e-01,1.080239410392642985e-01,1.094099027924938794e-01,8.562714932511465704e-02,9.470247683304018615e-02,1.108840228102624809e-01,9.814797642608651118e-02,1.142836403560654052e-01,1.351765709582528896e-01,1.649265345592849374e-01,1.160166443518397400e-01,1.076028614301164782e-01,8.898511331037739502e-02,1.018375969317710378e-01,1.117072990498999968e-01,1.089883711888676443e-01,1.296884624198459679e-01,9.552317086523616496e-02,1.195162626152292129e-01,1.474677471407227214e-01,8.798824233113992921e-02,1.122565575015184447e-01,1.012438151207553511e-01,1.140603901228783440e-01,8.891520642803425745e-02,1.062230755619593819e-01,1.185917631807402034e-01,9.059140319229984362e-02,1.251561565628394879e-01,8.484764779669302925e-02,1.139794532975939440e-01,1.392081462306647976e-01,1.091340880450427514e-01,9.490858670757505722e-02,1.571598874676759239e-01,1.177427333659875758e-01,1.386268011975956560e-01,7.820145411001515334e-02,1.521540419012717693e-01,1.283678527144530290e-01,1.054328219410410744e-01,1.061807670616097959e-01
1.238679602630088084e-01,1.189103147344567762e-01,6.386221789210548561e-02,4.776679257909520471e-02,6.868514075459224155e-02,7.507527689253465364e-02,1.105909293912178265e-01,5.673471750965552313e-02,1.317680598742611287e-01,0.000000000000000000e+00,6.022660036418634594e-02,5.150511383759683731e-02,1.069611858819502492e-01,1.312343496732618353e-01,1.395805477822633089e-01,6.471082790974644339e-02,1.064042720706020045e-01,6.958663190585338831e-02,7.107376134138986001e-02,1.645590584236762133e-01,1.423360940403090302e-01,1.149040327383939047e-01,8.520150454673543206e-02,1.171697599281135843e-01,1.389225675289380013e-01,5.435567001044845636e-02,1.041641734248488355e-01,1.125381653452028202e-01,6.895850107789830430e-02,1.093921056461556601e-01,8.209158792974483032e-02,1.606233190994328375e-01,1.181844229724120926e-01,1.204296895090877645e-01,1.362851493254756963e-01,7.855602163751081168e-02,1.133812990547607008e-01,1.524912140788406700e-01,6.302894519830855302e-02,7.910043231904835548e-02,1.208106158641075872e-01,1.154713876289664987e-01,1.339599693649036194e-01,1.167990586937868586e-01,1.060630206987637492e-01,1.183028185470598459e-01,1.366321713056484755e-01,1.106883061374565325e-01,1.520481177158083397e-01,6.839664231727683730e-02,1.297701077646604695e-01,5.045636373880806741e-02,3.259579303860755256e-02,1.485603123281758198e-01,8.663806558650864742e-02,9.571078899880429425e-02,1.003791511485881555e-01,1.106911350098585961e-01,1.072195883404216538e-01,1.209242393953532252e-01,1.963449956155576825e-01,1.239460703585771040e-01,1.418285728790442957e-01,9.179319158020242397e-02,9.980265001576189843e-02,1.217589943821682646e-01,1.104693280932933369e-01,1.071526413724529364e-01,6.427253965211179865e-02,6.045401515910194673e-02,1.268169841842171353e-01,1.308416274395400036e-01,1.315795084039061702e-01,1.210417337076226257e-01,1.086977968107878528e-01,4.673123897245706065e-02,8.622758033984211090e-02,1.001974362231266708e-01,9.896187290259930713e-02,7.497563926951665569e-02,1.044568011945305186e-01,9.859890046348787629e-02,1.029174548448795745e-01,5.829278597570870107e-02,1.142580308123632010e-01,1.123153114018761861e-01,6.602032351226515272e-02,1.018164348883529302e-01,4.741091612915931258e-02,1.150338900460036312e-01,1.366847780604724116e-01,1.165763305859481569e-01,9.857181244813487120e-02,6.998916667205638820e-02,1.013730600456171915e-01,1.254339380021454453e-01,1.192560206547963186e-01,7.008259246807099774e-02,7.289918921649321537e-02,5.585847812440598165e-02,1.292647116048490086e-01,1.743388972316614882e-01,6.465303113135115187e-02,5.702773586057185290e-02,1.288214344874979156e-01,5.064048488437390000e-02,1.433463315112448178e-01,7.471670256041092195e-02,9.634197935473921837e-02
