frame,distance,distance_smooth
706.0,467.49089907155894,475.75719725760996
707.0,468.58170797415096,479.01808836410777
708.0,469.0736908792717,488.5298829685347
709.0,468.18544665555345,504.7157391125596
710.0,573.9436400558214,528.5753137510011
711.0,572.429699930969,544.5893207711986
712.0,571.4582896103881,559.3733595395827
713.0,575.0101543154101,571.5156413691622
714.0,575.9140184210265,580.2373308331049
715.0,576.8390492228768,592.317452902701
716.0,579.3054044928714,592.7999033939328
717.0,577.908387682518,581.7301027778587
718.0,578.1420899043123,574.047166177214
719.0,575.3481265747764,562.4422428981503
720.0,576.5764605513174,548.0420396116547
721.0,577.3783922126289,532.5713054180842
722.0,470.45630239627906,516.2037603557893
723.0,472.2365553103548,500.3468611367916
724.0,472.44532964619,485.9433907673493
725.0,469.008253653177,473.85534433820055
726.0,470.5337578772078,465.29490611777624
727.0,470.23647898058437,460.38935993284
728.0,466.1350941612703,460.4069687325949
729.0,467.8084767635389,467.0856694565653
730.0,465.92221522998943,466.45512806680017
731.0,466.9990749369797,466.2630535218575
732.0,466.09136945517275,458.2935721787885
733.0,463.32920763572696,457.513307303866
734.0,465.11336498210727,470.0718078609008
735.0,469.9820492022109,472.36392912282804
736.0,468.92202324071206,479.0385430203296
737.0,468.1267465491951,489.5061145846553
738.0,467.520355869595,501.8475215895492
739.0,581.9563474333382,524.6109462476088
740.0,573.4091781644124,540.8715981968172
741.0,462.56964387547293,550.8134125578235
742.0,578.4722633185303,553.5047124408485
743.0,576.6698956850211,540.3097544692171
744.0,574.6988883947417,528.101720981709
745.0,578.9429905829253,515.6142099042636
746.0,455.67743252047,502.1617426824899
747.0,452.2492965560667,502.47755792401244
748.0,440.1833720346021,507.6700654073162
749.0,438.94362284673326,502.78954956884814
750.0,569.9725541222946,510.76256178193273
751.0,568.1868311778223,523.2283495402319
752.0,569.398565705471,540.2500600549636
753.0,568.1086272660998,562.7067626350075
754.0,569.0385404154242,573.0088776369752
755.0,567.2813319113554,578.7585066644554
756.0,567.5389180126654,577.2573697460816
757.0,567.9807528066445,568.121429006783
758.0,569.1984551606932,568.6863830937127
759.0,569.586477686561,569.2915444165834
760.0,568.8455311565826,569.9308513508121
761.0,571.8381584243601,570.7378169707246
762.0,571.660609286969,572.4532385870981
763.0,573.9891910365765,574.0650527473786
764.0,576.476846889831,576.0291296393242
765.0,576.3929881953102,578.3425693901789
766.0,577.7334089168194,580.0378903600327
767.0,583.3872353343082,581.837635215772
768.0,587.0505805147834,583.1832543287754
769.0,584.4272877177907,584.525411089081
770.0,587.2695020426484,585.8426808261181
771.0,586.0863413982299,586.6209660928919
772.0,582.0378228664371,586.5342811983514
773.0,587.9470346917926,586.2808994370693
774.0,586.4419145623156,585.4233612939689
775.0,587.3999788566043,585.1696084922855
776.0,587.1271854635578,585.2988028372372
777.0,581.594578496185,585.2943973277286
778.0,581.4967703068965,585.7836122628622
779.0,587.5115871277378,586.2973363915156
780.0,585.3508184596786,585.9897350071676
781.0,588.8744364579643,586.177886774874
782.0,586.9950813265488,585.6726196790742
783.0,587.5066167400541,585.6619004799322
784.0,586.9602612298902,585.9265890748163
785.0,584.8766082963535,585.7099484111143
786.0,582.5789374654211,585.3165782745289
787.0,583.7461291039073,585.7038545548623
788.0,582.7976571575733,585.9935887045149
789.0,589.5824102673155,586.6006937713214
790.0,589.043207778656,587.3153214311104
791.0,589.3861967444556,588.3276430667117
792.0,589.9101795745097,589.3772471286923
793.0,590.8974781579411,590.3955330571139
794.0,589.9621609640415,591.3577356566237
795.0,590.0010809362199,591.8960929340543
796.0,592.6757825127102,592.0703535672726
797.0,593.1977663574863,592.9868805674348
798.0,593.6150986450621,593.8680844443292
799.0,595.756504129218,594.473117671241
800.0,596.260261305834,595.2004519649741
801.0,593.7164811837214,595.8062863087478
802.0,597.0959921078922,596.55286267595
803.0,598.1394164248652,597.0201625831746
804.0,596.8027912723163,597.7674348816086
805.0,596.4286913360246,598.4852465361477
806.0,599.3720182216138,598.8892131974901
807.0,598.9050411103506,599.202700132282
808.0,601.7023492216568,599.3250559342528
809.0,599.2670829347877,598.9618275370649
810.0,600.2591977993183,598.5801399785604
811.0,598.1750440615419,598.4459430979988
812.0,596.1146872885486,598.0619633306401
813.0,596.0246617822224,597.3174080713375
814.0,596.1579305919838,596.7559207970605
815.0,596.6405060721501,595.9912491318288
816.0,596.2162858240213,595.9047255444008
817.0,597.6188897950574,595.4372880873971
818.0,595.20269654796,595.3038915887824
819.0,594.2191859830532,595.3055463934738
820.0,594.7935992753012,594.9316655255353
821.0,594.5758931316525,594.6220901459267
822.0,596.3763301993538,595.1621178482615
823.0,593.7006117147191,595.9795533080472
824.0,596.9071517685862,596.843666043251
825.0,597.7522697128385,598.4646630255477
826.0,597.47015963449,600.0333176556167
827.0,602.2831598392481,601.3504687950667
828.0,606.5859002082983,602.3512056606716
829.0,602.8982741653236,603.1523005950065
830.0,603.72012922378,603.8767261746203
831.0,606.3785675527205,604.0301073033121
832.0,603.4045564022421,604.0480410466422
833.0,602.1511505510546,603.9940949377722
834.0,602.1101682369888,603.7877785920781
835.0,604.0479292196801,603.9003983008971
836.0,604.0067422400493,604.4950184445954
837.0,604.7240903747812,604.7517604556285
838.0,605.015656076472,604.9872005275663
839.0,606.9314384013443,605.6285875380648
840.0,606.9548054078016,605.826636527644
841.0,605.5626211566243,605.6208717767395
842.0,604.8404591035574,605.3294652063258
843.0,604.4129633782536,604.8044172595202
844.0,603.9317814052325,604.4204932562786
845.0,603.6703204710033,603.6907805415852
846.0,601.5039220677864,602.2233603220099
847.0,601.4188641665285,600.7962761975492
848.0,601.4620758086934,599.1948597676485
849.0,598.3007619412438,597.4617627176272
850.0,598.5267440238307,596.375874726741
851.0,592.3501346329259,595.0776581874162
852.0,590.0751368390867,594.4048546509582
853.0,592.8974642428005,593.8664004445484
854.0,592.4312130130797,592.9723373804
855.0,594.5468351797062,592.5787230996608
856.0,596.9290526740975,592.541646823232
857.0,591.6500968197661,592.6015435697249
858.0,595.0466894821044,593.2270504958972
859.0,590.5256744411796,593.5425827381864
860.0,590.3013128745404,593.2934279411531
861.0,594.5282558354521,593.4041267118309
862.0,593.5859540204896,593.3955473801959
863.0,594.9503672541395,593.8854105041328
864.0,595.8944709069556,594.9637162850489
865.0,595.0204254108463,595.2084181206003
866.0,593.817959516123,595.766694103271
867.0,596.593632491364,595.6533888540228
868.0,595.9159601657864,595.0946597276404
869.0,597.2504947131699,594.9507860849076
870.0,595.115463170846,594.6908309213139
871.0,592.1368018785685,594.9541095734899
872.0,594.317002077954,595.3441622189937
873.0,593.9414510485253,595.7989551915923
874.0,595.0381208145124,595.7863968750817
875.0,597.4877873135066,596.5041839987109
876.0,597.699941307198,596.7411003488521
877.0,599.155766533618,596.5696678991789
878.0,595.8590287624613,595.906684624591
879.0,595.3798523058529,594.4623893202092
880.0,592.7261387611437,592.7231044074297
881.0,593.86824384917,590.9165403923586
882.0,585.7817650583689,589.0288895437943
883.0,584.3599057957293,587.2797931417392
884.0,585.3204381387047,585.8139508987267
885.0,584.3902680269613,584.7738273077596
886.0,584.3379518515328,583.8296456673102
887.0,585.600824429621,583.232244953103
888.0,583.0526994120372,582.7513910960047
889.0,582.172768465168,582.8807567382764
890.0,582.6930147064317,582.6036196853361
891.0,581.5268325621776,582.201460126318
892.0,581.9380531101967,582.133050299776
893.0,581.7014106309864,582.2942374782273
894.0,581.8555691195618,582.3719293967735
895.0,582.4273039693356,582.3985070901647
896.0,582.7694481384399,582.1875294681715
897.0,582.2630197811982,581.4577613059695
898.0,583.0305734173369,580.6336019472476
899.0,581.5132936413402,579.8063721147156
900.0,577.7155866319255,579.0691088124943
901.0,576.3849903254933,578.280569681392
902.0,576.8653429294426,577.8564406163264
903.0,575.3076375362206,577.7768324735019
904.0,578.0513674532265,578.0935240882623
905.0,579.8497738816143,578.5243537850782
906.0,579.6404677060729,579.3113039067816
907.0,580.1265300810534,580.1732300229768
908.0,582.437736215741,580.725917866345
909.0,581.5270019978694,580.8342540998517
910.0,581.0317700707304,580.7653763229707
911.0,579.6051287972634,580.5154260040558
912.0,579.8741665688422,580.182694255134
913.0,579.292088883456,579.6851330567
914.0,578.8687371618622,579.0936276537067
915.0,577.888329044751,578.2769461573209
916.0,579.0448711374065,578.0059550544047
917.0,579.4608396623397,577.7854105624768
918.0,576.4628328185386,577.6981330178683
919.0,575.9812048603181,577.5346464015827
920.0,577.2481389614918,577.5268906366919
921.0,576.8536456888762,577.4903615601213
922.0,579.4589714797261,577.5177751091331
923.0,577.7818514462597,577.5271164206221
924.0,578.0073315536507,577.7407534801268
925.0,577.6668889045297,578.1101368801184
926.0,578.0948897098401,578.3122290519643
927.0,577.7966037800221,578.2826419063177
928.0,578.6808620976627,578.3605259260778
929.0,578.9319124289316,578.5220534700859
930.0,579.0783786354796,579.0247561498109
931.0,579.3119040583697,579.5900707525356
932.0,580.0829176083656,580.2413514930528
933.0,579.79522805685,580.9594946076436
934.0,581.7691234564866,581.5205340050861
935.0,583.0610904411047,582.1126323318938
936.0,583.1468936042968,582.8617879271874
937.0,584.3649486735948,583.6989058404284
938.0,584.1764900442282,584.6048919255952
939.0,584.7755522932354,585.4394987937767
940.0,584.4602805229737,586.2114909765592
941.0,587.3237508256643,586.7576621981111
942.0,588.0786330138627,587.1967845384465
943.0,588.4889707427391,587.8085051450886
944.0,588.6234458494104,588.0374195810058
945.0,587.951468826757,587.8257544469554
946.0,587.7942252877741,587.5593256038295
947.0,587.5529920698589,587.4272236066266
948.0,587.0988632180164,587.2831473760504
949.0,587.7486653565273,587.4706645350484
950.0,584.8553489161831,587.9091166239207
951.0,585.6945330439343,588.22260265244
952.0,590.1359197386322,588.5030638680593
953.0,591.0545538624116,588.7259506272176
954.0,590.6594463838345,588.8849606566384
955.0,589.9852011430929,589.0109208282722
956.0,589.0191909251457,588.9656291133939
957.0,586.6668822688928,588.9515673430699
958.0,587.6090071289254,588.591328874602
959.0,588.1207764847749,588.0866686922986
960.0,588.0842792852816,587.9724377571188
961.0,588.4484816207382,588.2681032874339
962.0,588.3263407770156,588.6809856495126
963.0,589.2959136263167,589.0614125266811
964.0,589.7763430643624,589.3597511694484
965.0,589.4802056918962,589.4316383378325
966.0,589.9876032622486,589.5919931673685
967.0,590.7282009102684,589.7783862480708
968.0,589.1897420754158,589.9580373833294
969.0,588.8637165053383,589.8759807352628
970.0,589.647333915381,589.8580090174285
971.0,590.7102555773398,589.931400662707
972.0,590.9754263533803,590.5722297527793
973.0,590.6821599674298,590.9718998294395
974.0,590.6590597746203,591.4017994455452
975.0,590.1693530256106,591.7921663373593
976.0,593.3043673812828,592.1026302978032
977.0,593.6120860873915,592.3356444481618
978.0,595.1755793226595,592.646698806128
979.0,590.7170532912595,592.8434335934901
980.0,592.2446813308677,593.105981898703
981.0,592.3335085882946,593.2727165028633
982.0,594.1406015141189,593.6460282315807
983.0,594.0613639776667,593.5474588054335
984.0,594.1455641799407,593.9747289925722
985.0,593.2939121652413,594.1222707496211
986.0,595.1822951200238,594.6269018027539
987.0,595.2184281073743,594.8746943397174
988.0,596.194624630854,594.9815448490192
989.0,593.3668298585984,594.9762743904514
990.0,596.1468655022653,595.388811204685
991.0,593.3384450246956,595.4992742918046
992.0,596.7060529826398,595.5460598048933
993.0,596.6526320481595,595.801887837622
994.0,594.7467262424458,595.7799197230686
995.0,596.3047542286305,595.5843113797023
996.0,597.0786755765154,595.6419837892145
997.0,593.9369356018294,595.3859948634051
998.0,596.0361965840252,595.6026972246268
999.0,596.7679147102634,595.527948241777
1000.0,592.2487261266531,595.4174531028254
1001.0,594.970831040381,595.4947183442866
1002.0,597.0444064157648,595.5620501886399
1003.0,596.7083712831993,596.0426750648933
1004.0,597.4920153430534,596.6187250429605
1005.0,595.6412395011342,596.9006074752427
1006.0,594.6121888638495,597.3224637192193
1007.0,598.221988815305,597.4553821640466
1008.0,598.4696617345633,596.8031506558193
1009.0,597.8381044083844,596.0658898090616
1010.0,595.1692797688139,595.1076243343853
1011.0,594.5430287533412,593.8875090922162
1012.0,592.222360255892,592.8514580939852
1013.0,588.9992823281566,591.082811972139
1014.0,588.9915395884195,588.6602961215439
1015.0,587.4067149084801,586.5782138993599
1016.0,584.8591177087936,584.7409340990233
1017.0,584.4298908587972,583.1233783116566
1018.0,583.0511097329925,581.5483183214016
1019.0,577.6535764268468,580.5217876847853
1020.0,578.1814925035932,580.2524027809815
1021.0,580.1724263055826,580.1090052664268
1022.0,579.9528189966874,580.575269087083
1023.0,580.0950475045216,580.8817032960047
1024.0,581.5985345199223,581.2446477206333
1025.0,584.5369664731527,581.462553105989
1026.0,585.9355313238889,582.5914839111454
1027.0,582.9011671773218,583.457139514686
1028.0,583.084056995979,584.2117831635223
1029.0,580.5570073097322,585.308601856664
1030.0,584.481622371713,586.7715571833602
1031.0,586.0777181923669,587.6166290496353
1032.0,593.6132240385626,587.8805470221889
1033.0,589.9808396468356,587.8998664202878
1034.0,589.3945884617757,588.2386555502842
1035.0,591.0153745915268,588.3427892415073
1036.0,589.5064674221095,590.2564975037875
1037.0,582.588858203867,588.5846730390515
1038.0,583.1206265778777,586.0991014933652
1039.0,586.0623995141883,584.3230958742242
1040.0,590.7530031445209,584.3412980054663
1041.0,590.9708139139929,585.4938885090664
1042.0,591.2520288195976,587.1643761123117
1043.0,565.1662038062505,590.8447236784635
1044.0,587.5859071572147,593.8496481909317
1045.0,601.620246328115,594.742416107858
1046.0,604.5778035848638,595.4020696619435
1047.0,605.8266896294024,596.0262124865568
1048.0,601.3974723689684,596.930222552105
1049.0,602.4617780038469,598.1860647302213
1050.0,585.5035186845969,600.8005816384668
1051.0,586.4068328065808,597.2638787934991
1052.0,596.8695830552422,593.8106598004504
1053.0,596.9027362942588,591.9422220859695
1054.0,597.6400780842105,591.5125876460223
1055.0,599.3932565107613,592.6677935975678
1056.0,596.4415968570253,594.3308157080388
1057.0,576.0206198273062,597.4809160786047
1058.0,592.8574405810216,598.5077586810824
1059.0,604.071321191769,599.2754831278027
1060.0,607.7950771972072,600.8516464277554
1061.0,608.1427677042798,602.4521257327958
1062.0,605.7910509214066,603.8257982702137
1063.0,606.5035143055954,604.7287113683051
1064.0,599.8904318065285,605.7629556527866
1065.0,604.0661194397647,604.0799027217472
1066.0,602.1985709304463,602.4708610512184
1067.0,601.0067695000862,600.6216587220547
1068.0,598.8492847575335,600.6647080299801
1069.0,599.3384816142042,600.4703643782831
1070.0,606.2378973276636,601.3215244579062
1071.0,602.8212589979299,602.734751196271
1072.0,598.5521829171322,604.3779261056402
1073.0,601.1930758192024,606.0037489612711
1074.0,614.9150238569604,609.2049434136603
1075.0,606.3221702357309,611.2783685673631
1076.0,616.7840090061198,611.5216371410136
1077.0,613.0624134680272,611.2484568245078
1078.0,615.4280676891763,611.1643778824485
1079.0,609.9449487741203,610.1296703892007
1080.0,616.2078337417316,608.2246526892015
1081.0,596.5335525354225,605.7327308717319
1082.0,596.492257839691,604.4324904306725
1083.0,603.9003388656457,602.5231495401291
1084.0,602.2902079367205,601.9956981333438
1085.0,601.8024247521391,601.3840909041603
1086.0,603.9591603449832,601.1799539623576
1087.0,601.9486335627831,600.7142157023584
1088.0,603.0038350439494,601.9459035664413
1089.0,603.9201128266171,602.1790116053103
1090.0,602.0609458736832,603.3649493043494
1091.0,599.8688912315685,604.9630116851222
1092.0,600.7447801980509,606.3050053580193
1093.0,605.4392679041173,606.9032023250078
1094.0,612.2858130039691,607.6983449709946
1095.0,615.4305836408872,607.862549195397
1096.0,615.0374930048665,607.8240357998825
1097.0,603.8424429060198,607.9537119136542
1098.0,603.1731078883722,606.9574682188636
1099.0,600.8530744965943,605.4413549397185
1100.0,604.0492930671176,603.3058300169141
1101.0,601.4218578994286,601.0443432731911
1102.0,602.2212348356454,599.5940838238668
1103.0,601.7681782753862,599.4250219186669
1104.0,596.5255029088977,600.3258213139537
1105.0,600.9599305176165,600.7780821111145
1106.0,598.7730425949253,601.2852896760523
1107.0,599.9441949498446,601.8837720852092
1108.0,603.686084543411,602.840604257914
1109.0,606.7091400331786,603.6151512864476
1110.0,606.0180693069606,603.9256100815373
1111.0,604.9473371846144,604.3986453774774
1112.0,604.0848991838016,604.4237269001915
1113.0,605.1115241041199,604.2261340918735
1114.0,602.4806260094738,604.0972562583327
1115.0,601.9173354502492,603.0147393016571
1116.0,600.3947080717851,602.5781432379536
1117.0,605.7273559863813,603.0543657312578
1118.0,605.172232054153,604.2606927409679
1119.0,602.465444029325,606.034014548733
1120.0,607.143961209999,607.6814013167569
1121.0,602.6761206093378,608.3885809155987
1122.0,612.3793828454927,608.4330580356587
1123.0,613.3267245058636,607.493135304898
1124.0,612.3558919070067,606.0298745327076
1125.0,607.9374554863433,604.8325998562966
1126.0,599.9259568523522,603.5362502003627
1127.0,594.0503937049847,602.0703696553414
1128.0,598.2234497709486,600.7868684794078
1129.0,597.1735970307734,599.1436287016901
1130.0,601.878020267492,599.0482286543753
1131.0,602.155857221119,600.5002876040874
1132.0,603.2757861602108,602.5017338987603
1133.0,604.5370273804947,604.9239147828534
1134.0,603.3362175397791,606.4350456731123
1135.0,607.7676293162139,606.8584809384784
1136.0,610.61770273355,607.3270937101818
1137.0,611.6672161120987,607.2423821236495
1138.0,605.9775589870873,607.596132670232
1139.0,607.0469596724714,607.7208963972448
1140.0,603.951742908764,607.6540946570043
1141.0,605.9618669502485,608.0140970448214
1142.0,608.1198032527102,607.7698329896548
1143.0,608.5610449498562,607.8335612163675
1144.0,610.3476186144095,608.219222046424
1145.0,608.3905256765859,608.604837828886
1146.0,609.0127674788848,608.5666668875506
1147.0,610.7430385578928,608.7394261955266
1148.0,605.7735000674695,607.7600518080849
1149.0,606.8571942249661,606.7665472059829
1150.0,605.5010239383228,605.8763068212422
1151.0,604.0930631561987,605.4239000731775
1152.0,605.9377236787802,604.7397988419705
1153.0,604.0836589715859,603.6458514546057
1154.0,599.4851513470205,602.4962753428845
1155.0,603.6037495177153,601.5381052990044
1156.0,602.6435891806137,600.2184994096467
1157.0,601.7452812033957,599.1806286932499
1158.0,594.7683047893892,598.1303309730463
1159.0,595.3991701863116,597.0601629903962
1160.0,595.4514333064393,596.4083582614428
1161.0,595.3723713044224,595.771560935094
1162.0,596.2381487988663,594.8873592527506
1163.0,596.1497210457876,594.8464544665712
1164.0,595.193741263369,594.9396387127124
1165.0,595.2372878030234,595.8351132493938
1166.0,595.3384168467456,596.0346773440458
1167.0,595.4772011083629,596.3699117579878
1168.0,597.3232525471623,596.9383495665832
1169.0,598.3624872681299,597.6854220628865
1170.0,597.770612707796,598.7431774125199
1171.0,601.4025878491356,599.8515754766615
1172.0,598.4178597130663,600.7404758405246
1173.0,601.4270039496561,601.4979349632785
1174.0,602.9095924286231,601.8628683403837
1175.0,602.9448042619783,601.6209789078655
1176.0,602.6188954471597,601.2494173806258
1177.0,600.9572067253675,600.7198024233383
1178.0,599.7374029934626,599.8733924192323
1179.0,598.9249776846303,599.3505540564809
1180.0,596.6469420403967,598.2014451978692
1181.0,595.8512817220751,597.3464897698858
1182.0,597.4317881945489,596.7549873817811
1183.0,597.0041058508305,596.4125538954918
1184.0,596.8006230814965,596.359208696063
1185.0,596.6503429369166,596.4702969248208
1186.0,595.1434590585623,596.603472013109
1187.0,596.9595635495439,596.6211946235549
1188.0,596.5568247392549,596.4157140051205
1189.0,596.7251513127878,595.9756780816098
1190.0,596.6384636027011,595.7717625463458
1191.0,596.0354917412332,595.5212395914391
1192.0,594.5291516670138,595.088972722955
1193.0,593.684090473572,594.8315785392706
1194.0,594.3772103355785,594.4009395905184
1195.0,594.1902784483376,594.5080063021276
1196.0,595.0166996395811,594.8578444243899
1197.0,593.9727331918924,595.3052433616485
1198.0,593.9543102150527,595.8578366787514
1199.0,596.2521490073719,595.6175730115066
1200.0,595.6863993746355,594.7710195929703
1201.0,596.8263755516493,593.0862398061012
1202.0,593.8441691373507,590.8902421371924
1203.0,589.9660091423634,588.3928917310076
1204.0,585.9938934742836,585.9228639394561
1205.0,579.131728084964,583.6619198049309
1206.0,579.5421095545231,581.5344118211633
1207.0,577.4668168368503,580.1997003434062
1208.0,578.7180179589144,579.4951137185474
1209.0,580.663046567168,579.3079503867775
1210.0,582.2036376158703,580.6384233345693
1211.0,583.9140697233236,583.0924643693262
1212.0,583.2434125482622,584.9086102054902
1213.0,585.3829487090579,586.1975977008007
1214.0,585.8634074593892,586.6133230669956
1215.0,587.0346723486148,586.3467294840357
1216.0,594.8398114298715,585.7647107512051
1217.0,589.2452069093903,585.6213015196563
1218.0,579.8184646600004,586.6559950790515
1219.0,583.6692799625836,587.4481984701522
1220.0,580.4637718363587,587.7642986992585
1221.0,586.5755509442107,587.8716824696562
1222.0,590.4761411406051,587.521843487285
1223.0,595.7913464284978,587.2078431389828
1224.0,595.9103275101702,588.3078894648597
1225.0,584.7896789203838,589.3032602365845
1226.0,584.5841094757377,588.3604296491004
1227.0,584.3785400310916,587.5839228903095
1228.0,584.9092398422033,586.3292925476153
1229.0,588.334367828919,585.6882740085246
1230.0,589.5680843845861,585.9495622979563
1231.0,586.2774721590497,587.4732803928015
1232.0,583.656606063356,590.6785240309636
1233.0,592.3107996383238,592.8878444833513
1234.0,594.850909526822,594.7212871907112
1235.0,597.3910194153201,596.0356435138103
1236.0,599.9311293038182,596.9194156337633
1237.0,600.6509313095138,597.1139255487112
1238.0,602.1820375844702,597.2062853112097
1239.0,593.3470331122377,596.1190988880794
1240.0,592.3434221733359,596.1128638707438
1241.0,591.339811234434,593.1419977039827
1242.0,590.3362002955322,590.368407128591
1243.0,587.5965528769957,588.2009765420423
1244.0,591.7305272791835,587.1534573034073
1245.0,590.0815057536905,586.8156564667697
1246.0,594.3557948270615,588.6515580259049
1247.0,567.8302615446651,591.0384048237828
1248.0,594.7372455053396,594.4659502760713
1249.0,598.7398974646703,598.1940021244194
1250.0,602.7425494240009,600.7808608343475
1251.0,605.0720807003487,602.16893992987
1252.0,613.6653257275553,603.3106634695957
1253.0,610.3965428491489,603.8704754180171
1254.0,607.0593101796268,604.686786363755
1255.0,598.6834253303721,602.2290918392187
1256.0,590.9620306067087,601.4613764669684
1257.0,595.3237175136118,601.2492783428513
1258.0,599.6854044205148,601.7534038529566
1259.0,604.0470913274179,602.8044118779144
1260.0,608.408778234321,605.5005436852014
1261.0,612.770465141224,608.9379176880682
1262.0,612.6755637357415,612.2484815243936
1263.0,615.7215149810191,615.0038654147618
1264.0,616.0204733233834,615.9466675561399
1265.0,615.9648798376945,616.6452311719213
1266.0,617.1264729390946,616.4703293518388
1267.0,616.8275789797713,615.7617868261017
1268.0,613.6357706790166,614.8775496818599
1269.0,615.9797114214332,614.2894837736023
1270.0,612.409984417755,613.7435306566911
1271.0,614.6912766669336,613.6304120460111
1272.0,610.1827238063509,613.9029898555569
1273.0,612.5420007713011,614.4321978899648
1274.0,614.9012777362515,614.9096891889326
1275.0,617.2605547012017,615.3733964062895
1276.0,618.2626875188442,615.9369141326764
1277.0,618.5756001453924,617.4137786290461
1278.0,618.9674030040158,618.7099128238344
1279.0,617.5280564838258,619.855427796673
1280.0,615.931873697532,619.9164991662958
1281.0,619.5074829620214,619.7639711747071
1282.0,623.9306560013896,619.7364287849135
1283.0,624.1250116547351,619.6577517496476
1284.0,619.4259144483302,619.6014977958829
1285.0,615.9199612657393,619.2860613802148
1286.0,616.2108980862836,619.0411066479262
1287.0,618.690945234273,618.5162984822409
1288.0,619.2642607562174,617.5014561465073
1289.0,616.9989282338721,616.6922311359534
1290.0,617.0500341916533,616.3063719803274
1291.0,615.7416476040024,616.4269286402447
1292.0,617.0994764345888,616.495161516373
1293.0,615.7375382313702,616.5604080572339
1294.0,615.2280736943175,616.2789292683007
1295.0,615.8095420276229,616.3582274238764
1296.0,615.7206131079528,616.5254319085229
1297.0,618.0475156829885,616.374099696746
1298.0,618.1475952801075,616.2735650993517
1299.0,617.6139027907111,615.752188320217
1300.0,613.9224416400034,615.812266759755
1301.0,615.8838635750941,615.6576781888541
1302.0,614.3240178022143,615.732451325393
1303.0,614.3343831668794,615.9383162148322
1304.0,615.7278412851799,616.0786731300681
1305.0,615.7574655983833,616.6222148191557
1306.0,620.0452959567305,617.3380171395974
1307.0,617.6768972228829,618.0420743143648
1308.0,620.2062389553,618.7023246872872
1309.0,618.6669267789741,619.1417335910247
1310.0,618.2488228665064,619.4392785229296
1311.0,619.1452246196551,619.3222351085885
1312.0,618.4779222636155,618.7026042813332
1313.0,618.2546354518973,617.4547005221427
1314.0,619.2627372500042,616.4108863701706
1315.0,614.7757349256589,615.043824948843
1316.0,615.9117675506963,614.1846813922207
1317.0,611.9965945136848,613.751124514851
1318.0,610.0589927576264,613.5342363086199
1319.0,610.776049138912,613.6122767305344
1320.0,613.2626239210892,613.6957626044516
1321.0,615.0493047041541,614.0087502221063
1322.0,617.7315296620891,614.6936698537104
1323.0,618.5407733458683,615.1634775845205
1324.0,615.9592538783199,615.8740044598336
1325.0,614.9214987575955,616.0967193959374
1326.0,614.3802298925971,616.2368742573058
1327.0,615.8250776277716,616.3857752134791
1328.0,616.054496205355,616.9399057522627
1329.0,616.9695338037669,617.2966195613049
1330.0,617.5653417131695,618.1504717542799
1331.0,618.6341674841962,619.1849388183011
1332.0,621.8867466087926,619.8534010034389
1333.0,621.3722620328729,619.9694687676047
1334.0,620.9632929700467,619.3854746061562
1335.0,617.3986338031693,618.7716415941896
1336.0,619.4317177851585,617.8493931441321
1337.0,616.4929182378348,616.5118875098467
1338.0,614.276366983238,615.3198473344102
1339.0,612.3460215919002,613.831834659845
1340.0,612.2092511687555,613.3366951613331
1341.0,614.3566865129761,613.2368630138033
1342.0,612.4525482877474,613.2933751676798
1343.0,612.1015507651168,613.0938356117376
1344.0,614.9988977705897,613.2664264990284
1345.0,613.2448927581754,613.9206574716673
1346.0,618.1126875306052,614.5479250911083
1347.0,614.7804968198933,615.8123479706676
1348.0,613.3590896919446,616.7610158640314
1349.0,614.6958606268553,617.1515428986113
1350.0,617.3805350274413,617.4823593465239
1351.0,621.3023319016113,617.2563532186896
1352.0,619.406226064569,617.4637869195178
1353.0,621.1096049235007,616.6742315308006
1354.0,612.5965494271286,616.4348965054465
1355.0,611.0273714612687,615.5701079816918
1356.0,615.8837388738291,614.3150575600187
1357.0,612.2703431624815,612.6795317828531
1358.0,613.4639510593389,611.3819398103674
1359.0,607.6361298671233,610.5973451101362
1360.0,611.0750934301889,609.6684539391941
1361.0,607.4825032265342,608.2640361548733
1362.0,607.0497082027194,606.0394245349976
1363.0,604.4040558162302,603.0110077579959
1364.0,604.2674802170728,600.6114443774031
1365.0,599.0884118299266,598.3116936977631
1366.0,593.8026292090814,596.214659946959
1367.0,588.6305461662618,593.8855354287492
1368.0,592.360682342998,592.2753891638115
1369.0,589.8439682328574,591.1093213027044
1370.0,593.0272139170534,590.4539609579028
1371.0,592.3781185186831,590.474426036536
1372.0,589.6689951092451,591.2141279397779
1373.0,591.7494476833726,592.0551693435286
1374.0,592.1489184985547,592.7084925415145
1375.0,594.0180384819063,593.2609680050775
1376.0,593.2796382446005,593.959960902886
1377.0,595.451851596757,594.2165052050555
1378.0,594.1037120876086,594.5628535360008
1379.0,594.5426007230533,594.6142055976444
1380.0,595.3814562716921,594.2374413388355
1381.0,596.4079410558627,593.7779988819191
1382.0,591.9972938962668,593.4050205685228
1383.0,591.8985542588791,593.212478814966
1384.0,591.4410375756311,592.9558423347187
1385.0,591.5593759644694,592.7463017374237
1386.0,592.9745519013467,592.5068372809171
1387.0,592.8949211380851,592.182752967133
1388.0,594.2214464908973,592.0790885807406
1389.0,592.8134956876546,591.9983232857184
1390.0,591.9021478549496,591.7633263265724
1391.0,590.5324448353558,591.5939732854818
