time,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_LEFT_THUMB_CMC,Y_LEFT_THUMB_CMC,Z_LEFT_THUMB_CMC,X_LEFT_THUMB_MCP,Y_LEFT_THUMB_MCP,Z_LEFT_THUMB_MCP,X_LEFT_THUMB_IP,Y_LEFT_THUMB_IP,Z_LEFT_THUMB_IP,X_LEFT_THUMB_TIP,Y_LEFT_THUMB_TIP,Z_LEFT_THUMB_TIP,X_LEFT_INDEX_FINGER_MCP,Y_LEFT_INDEX_FINGER_MCP,Z_LEFT_INDEX_FINGER_MCP,X_LEFT_INDEX_FINGER_PIP,Y_LEFT_INDEX_FINGER_PIP,Z_LEFT_INDEX_FINGER_PIP,X_LEFT_INDEX_FINGER_DIP,Y_LEFT_INDEX_FINGER_DIP,Z_LEFT_INDEX_FINGER_DIP,X_LEFT_INDEX_FINGER_TIP,Y_LEFT_INDEX_FINGER_TIP,Z_LEFT_INDEX_FINGER_TIP,X_LEFT_MIDDLE_FINGER_MCP,Y_LEFT_MIDDLE_FINGER_MCP,Z_LEFT_MIDDLE_FINGER_MCP,X_LEFT_MIDDLE_FINGER_PIP,Y_LEFT_MIDDLE_FINGER_PIP,Z_LEFT_MIDDLE_FINGER_PIP,X_LEFT_MIDDLE_FINGER_DIP,Y_LEFT_MIDDLE_FINGER_DIP,Z_LEFT_MIDDLE_FINGER_DIP,X_LEFT_MIDDLE_FINGER_TIP,Y_LEFT_MIDDLE_FINGER_TIP,Z_LEFT_MIDDLE_FINGER_TIP,X_LEFT_RING_FINGER_MCP,Y_LEFT_RING_FINGER_MCP,Z_LEFT_RING_FINGER_MCP,X_LEFT_RING_FINGER_PIP,Y_LEFT_RING_FINGER_PIP,Z_LEFT_RING_FINGER_PIP,X_LEFT_RING_FINGER_DIP,Y_LEFT_RING_FINGER_DIP,Z_LEFT_RING_FINGER_DIP,X_LEFT_RING_FINGER_TIP,Y_LEFT_RING_FINGER_TIP,Z_LEFT_RING_FINGER_TIP,X_LEFT_PINKY_FINGER_MCP,Y_LEFT_PINKY_FINGER_MCP,Z_LEFT_PINKY_FINGER_MCP,X_LEFT_PINKY_FINGER_PIP,Y_LEFT_PINKY_FINGER_PIP,Z_LEFT_PINKY_FINGER_PIP,X_LEFT_PINKY_FINGER_DIP,Y_LEFT_PINKY_FINGER_DIP,Z_LEFT_PINKY_FINGER_DIP,X_LEFT_PINKY_FINGER_TIP,Y_LEFT_PINKY_FINGER_TIP,Z_LEFT_PINKY_FINGER_TIP,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_RIGHT_THUMB_CMC,Y_RIGHT_THUMB_CMC,Z_RIGHT_THUMB_CMC,X_RIGHT_THUMB_MCP,Y_RIGHT_THUMB_MCP,Z_RIGHT_THUMB_MCP,X_RIGHT_THUMB_IP,Y_RIGHT_THUMB_IP,Z_RIGHT_THUMB_IP,X_RIGHT_THUMB_TIP,Y_RIGHT_THUMB_TIP,Z_RIGHT_THUMB_TIP,X_RIGHT_INDEX_FINGER_MCP,Y_RIGHT_INDEX_FINGER_MCP,Z_RIGHT_INDEX_FINGER_MCP,X_RIGHT_INDEX_FINGER_PIP,Y_RIGHT_INDEX_FINGER_PIP,Z_RIGHT_INDEX_FINGER_PIP,X_RIGHT_INDEX_FINGER_DIP,Y_RIGHT_INDEX_FINGER_DIP,Z_RIGHT_INDEX_FINGER_DIP,X_RIGHT_INDEX_FINGER_TIP,Y_RIGHT_INDEX_FINGER_TIP,Z_RIGHT_INDEX_FINGER_TIP,X_RIGHT_MIDDLE_FINGER_MCP,Y_RIGHT_MIDDLE_FINGER_MCP,Z_RIGHT_MIDDLE_FINGER_MCP,X_RIGHT_MIDDLE_FINGER_PIP,Y_RIGHT_MIDDLE_FINGER_PIP,Z_RIGHT_MIDDLE_FINGER_PIP,X_RIGHT_MIDDLE_FINGER_DIP,Y_RIGHT_MIDDLE_FINGER_DIP,Z_RIGHT_MIDDLE_FINGER_DIP,X_RIGHT_MIDDLE_FINGER_TIP,Y_RIGHT_MIDDLE_FINGER_TIP,Z_RIGHT_MIDDLE_FINGER_TIP,X_RIGHT_RING_FINGER_MCP,Y_RIGHT_RING_FINGER_MCP,Z_RIGHT_RING_FINGER_MCP,X_RIGHT_RING_FINGER_PIP,Y_RIGHT_RING_FINGER_PIP,Z_RIGHT_RING_FINGER_PIP,X_RIGHT_RING_FINGER_DIP,Y_RIGHT_RING_FINGER_DIP,Z_RIGHT_RING_FINGER_DIP,X_RIGHT_RING_FINGER_TIP,Y_RIGHT_RING_FINGER_TIP,Z_RIGHT_RING_FINGER_TIP,X_RIGHT_PINKY_FINGER_MCP,Y_RIGHT_PINKY_FINGER_MCP,Z_RIGHT_PINKY_FINGER_MCP,X_RIGHT_PINKY_FINGER_PIP,Y_RIGHT_PINKY_FINGER_PIP,Z_RIGHT_PINKY_FINGER_PIP,X_RIGHT_PINKY_FINGER_DIP,Y_RIGHT_PINKY_FINGER_DIP,Z_RIGHT_PINKY_FINGER_DIP,X_RIGHT_PINKY_FINGER_TIP,Y_RIGHT_PINKY_FINGER_TIP,Z_RIGHT_PINKY_FINGER_TIP
0
66.71408450704226
133.42816901408452
200.14225352112678
266.85633802816903
333.57042253521126
400.2845070422535
466.9985915492957
533.712676056338
600.4267605633802
667.1408450704224
733.8549295774646
800.5690140845069
867.2830985915491
933.9971830985913
1000.7112676056336
1067.425352112676
1134.1394366197183
1200.8535211267606
1267.567605633803
1334.2816901408453
1400.9957746478876
1467.70985915493
1534.4239436619723
1601.1380281690147
1667.852112676057
1734.5661971830993
1801.2802816901417
1867.994366197184
1934.7084507042264
2001.4225352112687
2068.136619718311
2134.850704225353
2201.5647887323953
2268.2788732394374
2334.9929577464795
2401.7070422535216
2468.4211267605638
2535.135211267606
2601.849295774648
2668.56338028169
2735.2774647887322
2801.9915492957743
2868.7056338028165
2935.4197183098586
3002.1338028169007
3068.847887323943
3135.561971830985
3202.276056338027
3268.990140845069
3335.7042253521113
3402.4183098591534
3469.1323943661955
3535.8464788732376
3602.5605633802797
3669.274647887322
3735.988732394364
3802.702816901406
3869.416901408448
3936.1309859154903
4002.8450704225324
4069.5591549295746
4136.273239436617
4202.987323943659
4269.701408450702
4336.415492957744
4403.129577464787
4469.8436619718295
4536.557746478872
4603.271830985915
4669.985915492957
4736.7
4803.414084507042
4870.128169014085
4936.8422535211275
5003.55633802817
5070.270422535213
5136.984507042255
5203.698591549298
5270.41267605634
5337.126760563383
5403.8408450704255
5470.554929577468
5537.269014084511
5603.983098591553
5670.697183098596
5737.411267605638
5804.125352112681
5870.8394366197235
5937.553521126766
6004.267605633809
6070.981690140851
6137.695774647894
6204.409859154936
6271.123943661979
6337.8380281690215
6404.552112676064
6471.266197183107
6537.980281690149
6604.694366197192
6671.408450704234
6738.122535211277
6804.8366197183195
6871.550704225362
6938.264788732405
7004.978873239447
7071.69295774649
7138.407042253532
7205.121126760575
7271.8352112676175
7338.54929577466
7405.263380281703
7471.977464788745
7538.691549295788
7605.40563380283
7672.119718309873
7738.8338028169155
7805.547887323958
7872.261971831001
7938.976056338043
8005.690140845086
8072.404225352128
8139.118309859171
8205.832394366213
8272.546478873255
8339.260563380298
8405.97464788734
8472.688732394383
8539.402816901425
8606.116901408468
8672.83098591551
8739.545070422553
8806.259154929596
8872.973239436638
8939.68732394368
9006.401408450723
9073.115492957766
9139.829577464809
9206.543661971851
9273.257746478894
9339.971830985936
9406.685915492979
