start,end,timemiddle,gesture,has_motion,nodding_prob,turning_prob
0.0,0.8341666666666667,0.41708333333333336,undefined,0.9999275207519531,0.9262683987617493,0.07373163104057312
0.25,1.0841666666666667,0.6670833333333334,nodding,0.999992311000824,0.967456579208374,0.032543428242206573
0.5,1.3341666666666667,0.9170833333333334,nodding,0.9999987483024597,0.9841848611831665,0.01581513322889805
0.75,1.5841666666666667,1.1670833333333333,undefined,0.9999977946281433,0.8966493010520935,0.1033506765961647
1.0,1.8341666666666667,1.4170833333333333,nodding,0.9999971985816956,0.971603512763977,0.028396500274538994
1.25,2.0841666666666665,1.6670833333333333,nodding,0.9999993443489075,0.9815110564231873,0.018488897010684013
1.5,2.3341666666666665,1.9170833333333333,undefined,0.9999988079071045,0.9303331971168518,0.06966674327850342
1.75,2.5841666666666665,2.1670833333333333,undefined,0.9999997019767761,0.9494483470916748,0.05055166780948639
2.0,2.8341666666666665,2.4170833333333333,nodding,0.9999988079071045,0.9824756383895874,0.017524320632219315
2.25,3.0841666666666665,2.6670833333333333,undefined,0.9998959302902222,0.6426201462745667,0.35737985372543335
2.5,3.3341666666666665,2.9170833333333333,undefined,0.9999971985816956,0.7776859402656555,0.22231410443782806
2.75,3.5841666666666665,3.1670833333333333,undefined,1.0,0.9399758577346802,0.06002411991357803
3.0,3.8341666666666665,3.4170833333333333,nodding,1.0,0.9789888858795166,0.0210111141204834
3.25,4.0841666666666665,3.6670833333333333,nodding,0.9999929070472717,0.9675918221473694,0.032408177852630615
3.5,4.3341666666666665,3.9170833333333333,undefined,0.9999993443489075,0.8983824849128723,0.1016174927353859
3.75,4.5841666666666665,4.167083333333333,nodding,0.9999852776527405,0.9792146682739258,0.020785294473171234
4.0,4.8341666666666665,4.417083333333333,undefined,0.9999967217445374,0.8120953440666199,0.18790461122989655
4.25,5.0841666666666665,4.667083333333333,nodding,0.9999973773956299,0.9865610003471375,0.013439036905765533
4.5,5.3341666666666665,4.917083333333333,nodding,0.9999980330467224,0.9921625256538391,0.007837453857064247
4.75,5.5841666666666665,5.167083333333333,nodding,0.9999988675117493,0.9892988204956055,0.010701196268200874
5.0,5.8341666666666665,5.417083333333333,nodding,0.9999999403953552,0.9612942337989807,0.03870577737689018
5.25,6.0841666666666665,5.667083333333333,nodding,0.999999463558197,0.978110134601593,0.021889913827180862
5.5,6.3341666666666665,5.917083333333333,nodding,1.0,0.977784276008606,0.022215740755200386
5.75,6.5841666666666665,6.167083333333333,nodding,1.0,0.975269615650177,0.024730363860726357
6.0,6.8341666666666665,6.417083333333333,undefined,1.0,0.9161787629127502,0.08382119983434677
6.25,7.0841666666666665,6.667083333333333,nodding,1.0,0.9532668590545654,0.046733204275369644
6.5,7.3341666666666665,6.917083333333333,nodding,1.0,0.9596027135848999,0.04039725661277771
6.75,7.5841666666666665,7.167083333333333,undefined,0.9999979734420776,0.9391695261001587,0.06083046272397041
7.0,7.8341666666666665,7.417083333333333,undefined,0.9999845027923584,0.9239506721496582,0.07604934275150299
7.25,8.084166666666667,7.667083333333333,undefined,0.9999571442604065,0.9145351052284241,0.08546487987041473
7.5,8.334166666666667,7.917083333333333,undefined,0.9999931454658508,0.5555399060249329,0.44446006417274475
7.75,8.584166666666667,8.167083333333334,undefined,0.9999461770057678,0.9258146286010742,0.07418540865182877
8.0,8.834166666666667,8.417083333333334,nodding,0.9999932050704956,0.9815213084220886,0.018478725105524063
